PATRONS_FAE_EHP.11.d;There are others...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.12.desc;Maybe another god of magic would suit me better.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.12.a;Savras the All-Seeing, god of divination.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.12.b;Velsharoon, the god of necromancy.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.12.c;[Root.ThothLoc], the god of scribes and secrets.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.12.d;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.desc;Choosing a god of knowledge or the secular arts will show my commitment to learning.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.a;[Root.OghmaLoc] the Binder, god of knowledge.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.b;[Root.GondLoc] Wonderbringer, master of invention.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.c;Ilsensine, god of mental domination and psionics.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.d;There are others...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.13.e;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.14.desc;A different deity of knowledge might be more suitable.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.14.a;Maanzecorian, god of memory and aptitude.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.14.b;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.15.desc;Choosing a god of society's various aspects will show how civilized I am..;;;;;;;;;;;;;x
PATRONS_FAE_EHP.15.a;Shaundakul the Rider of the Winds, god of the winds, travellers and exploration.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.15.b;Sune Firehair, goddess of beauty and passion.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.15.c;Waukeen, goddess of commerce and prosperity.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.15.d;There are others...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.16.desc;A different deity of society might be more suitable.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.16.a;Beshaba, goddess of bad luck.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.16.b;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.17.desc;Worshipping a god of darkness and concealment will show my subjects that they should rely on me for protection in this harsh world.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.17.a;Mask, god of thieves and shadows.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.17.b;Shar Nightsinger, goddess of secrets and forgetting.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.17.c;Ghaundaur, god of rebels and oozes.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.17.d;There are others...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.18.desc;A different deity of darkness might be more suitable.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.18.a;Ibrandul, Lord of the Dry Depths, god of caverns and stealth.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.18.b;Moander, god of rot and decay.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.18.c;[Root.SetLoc], god of night and betrayal.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.18.b;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.19.desc;Worshipping a god of death will represent my seriousness and concern for the future.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.19.a;Kelemvor, Lord of the Dead, judge of the afterlife.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.19.b;Jergal, the Scribe of Death, recorder of deeds.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.19.c;Bhaal, god of death and murder.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.19.d;There are others...;;;;;;;;;;;;;x
PATRONS_FAE_EHP.20.desc;A different deity of death might be more suitable.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.20.a;Myrkul the Reaper, god of decay and the dead.;;;;;;;;;;;;;x
PATRONS_FAE_EHP.20.b;Perhaps a different kind of deity after all...;;;;;;;;;;;;;x
