#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Make sure that this file in encoded in ANSI
#The society name
#rank tooltips
lord_alliance_tt_rank1;Redknives are new initiates of the Lords' Alliance. ;;;;;;;;;;;;;x
#
lord_alliance_tt_rank2;Stingblades are reliable faction agents, entrusted with many secrets and deserving of additional support.;;;;;;;;;;;;;x
#
lord_alliance_tt_rank3;Wardukes are trusted voices within the Lords' Alliance. They are looked up as champions of the Alliance.;;;;;;;;;;;;;x
#
lord_alliance_tt_rank4;Lioncrowns are the de facto leaders of the Alliance.;;;;;;;;;;;;;x
#
#asking for military alliance
EVTDESC_LA_8000;At a recent meeting of the Alliance, I've had a nice, amicable chat with one of my fellow lords. Should I take this chance and propose a military alliance?;;;;;;;;;;;;;x
EVTOPTA_LA_8000;Sure!;;;;;;;;;;;;;x
EVTOPTB_LA_8000;Not a good idea.;;;;;;;;;;;;;x
#
#asked for military alliance
EVTDESC_LA_8001;Our recent talks had me thinking. We should sign a military alliance, to help each other in our future wars. What do you say?;;;;;;;;;;;;;x
EVTOPTA_LA_8001;Sure!;;;;;;;;;;;;;x
EVTOPTB_LA_8001;Not a good idea.;;;;;;;;;;;;;x
#
#accepted military alliance
EVTDESC_LA_8002;I accept your suggestion. For the Lords' Alliance!;;;;;;;;;;;;;x
EVTOPTA_LA_8002;Great!;;;;;;;;;;;;;x
#
#declined military alliance
EVTDESC_LA_8003;I thank you for the offer, but I cannot accept.;;;;;;;;;;;;;x
EVTOPTA_LA_8003;Unfortunate.;;;;;;;;;;;;;x
#
#misc tooltips
lord_all_diplo_cooldown_tooltip;Has not used the decision in the last 2 years. ;;;;;;;;;;;;;x
#
EVTOPTA_LA_8000_TOOLTIP;I suggest an alliance. ;;;;;;;;;;;;;x
#
EVTOPTA_LA_8001_TOOLTIP;The alliance pact is sealed. ;;;;;;;;;;;;;x
#
EVTOPTB_LA_8001_TOOLTIP;The alliance pact is refused. ;;;;;;;;;;;;;x
#
EVTOPTA_LA_8002_TOOLTIP;The alliance pact is sealed. ;;;;;;;;;;;;;x
#
