#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
#;;;;;;;;;;;;x
#Appease Spirits;;;;;;;;;;;;x
EVTOPTE_EME_7000;Ancestors, share your wisdom with me!;De partager leur sagesse avec moiÜ!;Ahnherren, teilt Euer Wissen mit mir!;;∞Antepasados, compartid vuestra sabidurÃa conmigo!;;;;;;;x
#;;;;;;;;;;;;x
#Offering;;;;;;;;;;;;x
EVTDESC_EME_7001_health;You asked your the spirits for health and longevity. Now it is time to present your offering - what will you give them in return?;Vous avez demand» á vos AncÕtres la sant» et la long»vit». ø pr»sent, il est temps de pr»senter votre offrande. Que voulez-vous donner en retourÜ?;Ihr habt Eure Ahnen um Gesundheit und ein langes Leben gebeten. Nun m∏sst Ihr entscheiden, was Ihr ihnen als Opfer anbietet. Welches Opfer bringt Ihr ihnen dar?;;Has pedido a tus Antepasados salud y longevidad. Ahora es el momento de hacer tu ofrenda. ¯Qu» les dar∑s a cambio?;;;;;;;x
EVTDESC_EME_7001_relationships;You asked the spirits for aid with your relationships. Now it is time to present your offering - what will you give them in return?;Vous avez demand» á vos AncÕtres de l'aide pour vos relations. ø pr»sent, il est temps de pr»senter votre offrande. Que voulez-vous donner en retourÜ?;Ihr habt Eure Ahnen um Hilfe bei der Verbesserung Eurer Beziehungen gebeten. Nun m∏sst Ihr entscheiden, was Ihr ihnen als Opfer anbietet. Welches Opfer bringt Ihr ihnen dar?;;Has pedido a tus Antepasados ayuda en tus relaciones. Ahora es el momento de hacer tu ofrenda. ¯Qu» les dar∑s a cambio?;;;;;;;x
EVTDESC_EME_7001_war;You asked the spirits for military power and prowess in battle. Now it is time to present your offering - what will you give them in return?;Vous avez demand» á vos AncÕtres de la puissance militaire et des prouesses sur le champ de bataille. ø pr»sent, il est temps de pr»senter votre offrande. Que voulez-vous donner en retourÜ?;Ihr habt Eure Ahnen um militârische Macht und Erfolg in der Schlacht gebeten. Nun m∏sst Ihr entscheiden, was Ihr ihnen als Opfer anbietet. Welches Opfer bringt Ihr ihnen dar?;;Has pedido a tus Antepasados fuerza militar y destreza en la batalla. Ahora es el momento de hacer tu ofrenda. ¯Qu» les dar∑s a cambio?;;;;;;;x
EVTDESC_EME_7001_prosperity;You asked the spirits for prosperity and wealth for your realm. Now it is time to present your offering - what will you give them in return?;Vous avez demand» á vos AncÕtres la prosp»rit» et la richesse pour vos terres. ø pr»sent, il est temps de pr»senter votre offrande. Que voulez-vous donner en retourÜ?;Ihr habt Eure Ahnen um Wachstum und Wohlstand gebeten. Nun m∏sst Ihr entscheiden, was Ihr ihnen als Opfer anbietet. Welches Opfer bringt Ihr ihnen dar?;;Has pedido a tus Antepasados prosperidad y riqueza para tu reino. Ahora es el momento de hacer tu ofrenda. ¯Qu» les dar∑s a cambio?;;;;;;;x
EVTDESC_EME_7001_wisdom;You asked the spirits for guidance and knowledge. Now it is time to present your offering - what will you give them in return?;Vous avez demand» á vos AncÕtres conseils et connaissances. ø pr»sent, il est temps de pr»senter votre offrande. Que voulez-vous donner en retourÜ?;Ihr habt Eure Ahnen um Wissen und Ratschlag gebeten. Nun m∏sst Ihr entscheiden, was Ihr ihnen als Opfer anbietet. Welches Opfer bringt Ihr ihnen dar?;;Has pedido a tus Antepasados guÃa y conocimiento. Ahora es el momento de hacer tu ofrenda. ¯Qu» les dar∑s a cambio?;;;;;;;x
EVTOPTA_EME_7001;Great spirits, I'll give you back land that was taken from you.;;;;;;;;;;;x
EVTOPTA_EME_7001_TOOLTIP;You offer the spirits valuable land that was once part of the wilderness.;;;;;;;;;;;x
EVTOPTB_EME_7001;I bring a great deal of gold to you.;;;;;;;;;;;x
EVTOPTB_EME_7001_TOOLTIP;You offer the spirits great riches.;;;;;;;;;;;x
EVTOPTC_EME_7001;Spirits, may this feast please you!;;;;;;;;;;;x
EVTOPTC_EME_7001_TOOLTIP;You offer the spirits the best food and drink money can buy.\n;;;;;;;;;;;x
EVTOPTD_EME_7001;I had this idol carved in your honor. I hope it will please you.;;;;;;;;;;;x
EVTOPTD_EME_7001_TOOLTIP;You offer the spirits a small carving.\n;;;;;;;;;;;x
#;;;;;;;;;;;;x
#End of Offering;;;;;;;;;;;;x
EVTDESC_EME_7002_massive;The land you promised to the spirits wasn't cheap, but you managed to buy it. No longer shall this place be tormented by the plows of farmers or the axes of woodcutters. Now you can only wait for your just reward.;;;;;;;;;;;x
EVTDESC_EME_7002_great;An heavy chest full of coinage is left at the place of worship. The Ancestors will surely be pleased with such a rich gift. Now all you can do is wait, and hope.;;;;;;;;;;;x
EVTDESC_EME_7002_feast;Together with the local druids you placed a great bounty of food and drink on the offering stone. You spent the entire night among satyrs, dryads and other denizens of the wilds, feasting and singing. Now all you can do is wait, and hope.;;;;;;;;;;;x
EVTDESC_EME_7002_carving;You placed the delicate little idol on the offering stone and paid your respect to the spirits. Now all you can do is wait, and hope.;;;;;;;;;;;x
EVTOPTA_EME_7002;May the spirits bestow their blessing upon me.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#nature favor;;;;;;;;;;;;x
EVTDESC_EME_300;With the creatures of the land on our side, invading my realm will be a nightmare for any foreign army. They won't be able to find enough food, and they'll have to contend with traps, tricks and bad weather.;;;;;;;;;;;x
EVTOPTA_EME_300;It is time for them to feel the fear.;;;;;;;;;;;x
#;;;;;;;;;;;;x
appease_spirits_cooldown_tooltip;Has not used the decision in the last 5 years.;;;;;;;;;;;x
#;;;;;;;;;;;;x
nature_favor_cooldown_custom_tooltip;Has not used the decision in the last year.;;;;;;;;;;;x
#;;;;;;;;;;;;x
nature_favor_attrition;Nature's Sabotage;;;;;;;;;;;x
nature_favor_attrition_desc;Denizens of the wilderness are sabotaging foreign armies' supply.;;;;;;;;;;;x
#;;;;;;;;;;;;x
