shadow_thieves;Shadow Thieves;;;;;;;;;;;x
shadow_thieves_desc;The Shadow Thieves are a versatile criminal guild that deal in ten different criminal activities. They are Assassins, Beggars, Bounty Hunters, Con Artists and Tricksters, Burglars, Cutpurses and Pickpockets, Enforcers and Thugs, Racketeers, Scouts and Spies, Fences, Smugglers and Pirates. They are a strongly structured organization, using this as an advantage to avoid any action that desegregates the whole organization.;;;;;;;;;;;x
currency_name_shadow_thieves;Shadowy Influence;;;;;;;;;;;x
cult_of_the_dragon_desc;The Cult of the Dragon was founded by the wizard Sammaster (called "the Mad" or "First-Speaker" depending on viewpoint) who believed that undead dragons would one day rule over all of Toril. The cult recruits dragons into their cause with promises of power and immortality, eventually aiming to turn them into deadly dracoliches.;;;;;;;;;;;x
currency_name_cult_of_the_dragon;Cult Influence;;;;;;;;;;;x
cult_of_the_dragon_rank_1_female;Proselyte;;;;;;;;;;;x
cult_of_the_dragon_rank_1_male;Proselyte;;;;;;;;;;;x
cult_of_the_dragon_rank_2_female;Cultist;;;;;;;;;;;x
cult_of_the_dragon_rank_2_male;Cultist;;;;;;;;;;;x
cult_of_the_dragon_rank_3_female;Cult Priestess;;;;;;;;;;;x
cult_of_the_dragon_rank_3_male;Cult Priest;;;;;;;;;;;x
cult_of_the_dragon_rank_4_female;Wearer of Purple;;;;;;;;;;;x
cult_of_the_dragon_rank_4_male;Wearer of Purple;;;;;;;;;;;x
cult_of_the_dragon_leader_desc;The head of the Cult of the Dragon is the heir to Sammaster "First-Speaker." To fulfill his grand vision requires magical mastery and immense ambition. Only a rare few are capable...;;;;;;;;;;;x
cult_of_the_dragon_tt_rank1;The lowest ranks of the Cult of the Dragon are mostly made up of soldiers-for-hire who are paid a small amount by the cult. They usually have very little to do with the day-to-day operation of the cult and are tested to see if they have the commitment required to officially join.;;;;;;;;;;;x
cult_of_the_dragon_tt_rank2;The cultists are the first rank able to plan, manage, and operate in a cell as a whole. They are primarily made up of adventurers of one sort of another. They often travel to generate financial resources or protect those who outrank them.;;;;;;;;;;;x
cult_of_the_dragon_tt_rank3;Although a cult, the Cult of the Dragon as a whole, does not worship any being capable of granting them any divine spells. Instead, priests and priestesses often serve an honorary role. Though many clerics choose to worship evil gods and cast their spells, it is not a requirement.;;;;;;;;;;;x
cult_of_the_dragon_tt_rank4;Arguably the most essential tier of the Cult of the Dragon are the wearers of purple, who can usually cast the spells required to gain draconic allies. Although all spellcasters are welcome to the rank, necromancers are particularly in high demand.;;;;;;;;;;;x
arcane_brotherhood;Arcane Brotherhood;;;;;;;;;;;x
arcane_brotherhood_desc;The Arcane Brotherhood is a wizard guild from Luskan, shrouded in mystery, whose primary goal is the political and economic control of the North of Faerun. The archwizards who rule the Brotherhood have their fingers in any number of unsavory pies, including piracy, slavery, drug trafficking and smuggling.;;;;;;;;;;;x
currency_name_arcane_brotherhood;Arcane Influence;;;;;;;;;;;x
arcane_brotherhood_rank_1_female;Initiate;;;;;;;;;;;x
arcane_brotherhood_rank_1_male;Initiate;;;;;;;;;;;x
arcane_brotherhood_rank_2_female;Sister;;;;;;;;;;;x
arcane_brotherhood_rank_2_male;Brother;;;;;;;;;;;x
arcane_brotherhood_rank_3_female;Arcane Sister;;;;;;;;;;;x
arcane_brotherhood_rank_3_male;Arcane Brother;;;;;;;;;;;x
arcane_brotherhood_rank_4_female;Overwizard;;;;;;;;;;;x
arcane_brotherhood_rank_4_male;Overwizard;;;;;;;;;;;x
arcane_brotherhood_leader_desc;The head of the Arcane Brotherhood is known as the Archmage Arcane.;;;;;;;;;;;x
### Secret religious societies ###;;;;;;;;;;;;x
secret_religious_society_good_human_pantheon;the Hidden Faerûnian Polytheism;;;;;;;;;;;x
secret_religious_society_good_human_pantheon_desc;Placeholder;;;;;;;;;;;x
secretly_convert_to_good_human_pantheon_holy_site;Secretly Convert to Faerûnian Polytheism;;;;;;;;;;;x
secretly_convert_to_good_human_pantheon_holy_site_desc;The §YFaerûnian Polytheism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_good_human_pantheon_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_good_human_pantheon_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_good_human_pantheon_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_good_human_pantheon_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_good_human_pantheon_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_good_human_pantheon_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_good_human_pantheon_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_good_human_pantheon_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_good_human_pantheon_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_good_human_pantheon;Secret Faerûnian Polytheism Community;;;;;;;;;;;x
secret_good_human_pantheon_community;Secret Faerûnian Polytheism Community;;;;;;;;;;;x
secret_good_human_pantheon_community_desc;In secret, Faerûnian Polytheism faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_good_human_pantheon_leader_desc;A High Priest in the Hidden Faerûnian Polytheism society;;;;;;;;;;;x
#
secret_religious_society_triadic;the Hidden Triadic Faith;;;;;;;;;;;x
secret_religious_society_triadic_desc;The Triad is an alliance of Tyr, Ilmater and Torm, supported by a few other less-powerful deities. Together, they strive to oppose injustice and evil in the Realms and beyond.;;;;;;;;;;;x
secretly_convert_to_triadic_holy_site;Secretly Convert to Triadic;;;;;;;;;;;x
secretly_convert_to_triadic_holy_site_desc;The §YTriadic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_triadic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_triadic_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_triadic_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_triadic_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_triadic_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_triadic_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_triadic_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_triadic_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_triadic_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_triadic;Secret Triadic Community;;;;;;;;;;;x
secret_triadic_community;Secret Triadic Community;;;;;;;;;;;x
secret_triadic_community_desc;In secret, Triadic faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_triadic_leader_desc;A High Priest in the Hidden Triadic society;;;;;;;;;;;x
#
secret_religious_society_arcane;the Hidden Arcane Faith;;;;;;;;;;;x
secret_religious_society_arcane_desc;The arcane magic of the Weave is a fact of life in the Realms, so it should come as no surprise that the deities who govern such matters are given high consideration, particularly in societies dominated by wizards and sorcerers.;;;;;;;;;;;x
secretly_convert_to_arcane_holy_site;Secretly Convert to Arcane;;;;;;;;;;;x
secretly_convert_to_arcane_holy_site_desc;The §YArcane§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_arcane_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_arcane_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_arcane_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_arcane_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_arcane_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_arcane_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_arcane_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_arcane_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_arcane_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_arcane;Secret Arcane Community;;;;;;;;;;;x
secret_arcane_community;Secret Arcane Community;;;;;;;;;;;x
secret_arcane_community_desc;In secret, Arcane faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_arcane_leader_desc;A High Priest in the Hidden Arcane society;;;;;;;;;;;x
#
secret_religious_society_rasallesian;the Hidden Rasallesian Faith;;;;;;;;;;;x
secret_religious_society_rasallesian_desc;The Rashemi faith focuses on the worship of a group of deities known as the Three, known broadly in Faerûn as Chauntea, Mystra (later replaced by Selûne), and Mielikki, as well as a number of nature spirits. Their religion is also dominated by women, and favours arcane spellcasters over others.;;;;;;;;;;;x
secretly_convert_to_rasallesian_holy_site;Secretly Convert to Rasallesian;;;;;;;;;;;x
secretly_convert_to_rasallesian_holy_site_desc;The §YRasallesian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_rasallesian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_rasallesian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_rasallesian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_rasallesian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_rasallesian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_rasallesian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_rasallesian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_rasallesian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_rasallesian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_rasallesian;Secret Rasallesian Community;;;;;;;;;;;x
secret_rasallesian_community;Secret Rasallesian Community;;;;;;;;;;;x
secret_rasallesian_community_desc;In secret, Rasallesian faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_rasallesian_leader_desc;A High Priest in the Hidden Rasallesian society;;;;;;;;;;;x
#
secret_religious_society_chessic;the Hidden Chessic Faith;;;;;;;;;;;x
secret_religious_society_chessic_desc;The people of Chessenta worship a mixture of western and eastern deities, putting special emphasis on their draconic hero-founder Tchazzar. Their pantheon has mostly a Neutral outlook and focuses both on philosophy and militarism.;;;;;;;;;;;x
secretly_convert_to_chessic_holy_site;Secretly Convert to Chessic;;;;;;;;;;;x
secretly_convert_to_chessic_holy_site_desc;The §YChessic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_chessic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_chessic_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_chessic_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_chessic_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_chessic_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_chessic_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_chessic_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_chessic_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_chessic_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_chessic;Secret Chessic Community;;;;;;;;;;;x
secret_chessic_community;Secret Chessic Community;;;;;;;;;;;x
secret_chessic_community_desc;In secret, Chessic faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_chessic_leader_desc;A High Priest in the Hidden Chessic society;;;;;;;;;;;x
#
secret_religious_society_mercantile;the Hidden Mercantile Faith;;;;;;;;;;;x
secret_religious_society_mercantile_desc;Focusing on the worship of Waukeen and Helm, as well as a host of lesser gods, this religion is particularly prevalent in the Lands of Intrigue and tends to concern itself with more mundane matters than Good or Evil.;;;;;;;;;;;x
secretly_convert_to_mercantile_holy_site;Secretly Convert to Mercantile;;;;;;;;;;;x
secretly_convert_to_mercantile_holy_site_desc;The §YMercantile§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_mercantile_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_mercantile_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_mercantile_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_mercantile_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_mercantile_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_mercantile_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_mercantile_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_mercantile_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_mercantile_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_mercantile;Secret Mercantile Community;;;;;;;;;;;x
secret_mercantile_community;Secret Mercantile Community;;;;;;;;;;;x
secret_mercantile_community_desc;In secret, Mercantile faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_mercantile_leader_desc;A High Priest in the Hidden Mercantile society;;;;;;;;;;;x
#
secret_religious_society_inventive;the Hidden Inventive Faith;;;;;;;;;;;x
secret_religious_society_inventive_desc;The deities of knowledge and invention are headed by the god Oghma, who together with his allies seek to preserve and categorize the knowledge of the Realms. Their followers also share in this passion for learning and discovery, and highly value academic pursuits as a result.;;;;;;;;;;;x
secretly_convert_to_inventive_holy_site;Secretly Convert to Inventive;;;;;;;;;;;x
secretly_convert_to_inventive_holy_site_desc;The §YInventive§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_inventive_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_inventive_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_inventive_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_inventive_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_inventive_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_inventive_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_inventive_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_inventive_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_inventive_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_inventive;Secret Inventive Community;;;;;;;;;;;x
secret_inventive_community;Secret Inventive Community;;;;;;;;;;;x
secret_inventive_community_desc;In secret, Inventive faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_inventive_leader_desc;A High Priest in the Hidden Inventive society;;;;;;;;;;;x
#
secret_religious_society_joyful;the Hidden Joyful Faith;;;;;;;;;;;x
secret_religious_society_joyful_desc;Sune Firehair leads a small pantheon of deities related to joy, beauty, and love. These gods encourage the pursuit of happiness and free love, while also condemning war, aggression, and the domination of others.;;;;;;;;;;;x
secretly_convert_to_joyful_holy_site;Secretly Convert to Joyful;;;;;;;;;;;x
secretly_convert_to_joyful_holy_site_desc;The §YJoyful§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_joyful_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_joyful_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_joyful_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_joyful_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_joyful_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_joyful_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_joyful_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_joyful_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_joyful_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_joyful;Secret Joyful Community;;;;;;;;;;;x
secret_joyful_community;Secret Joyful Community;;;;;;;;;;;x
secret_joyful_community_desc;In secret, Joyful faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_joyful_leader_desc;A High Priest in the Hidden Joyful society;;;;;;;;;;;x
#
secret_religious_society_calishite_faith;the Hidden Calishite Faith;;;;;;;;;;;x
secret_religious_society_calishite_faith_desc;The practices of the southern people of Calimshan share many similarities with neighbouring faiths, but also include a great many unique features as well. Though nearly every deity is acknowledged, a handful are held as being more important and given special consideration. Notably, the faithful accept and venerate powers held as evil by most outsiders.;;;;;;;;;;;x
secretly_convert_to_calishite_faith_holy_site;Secretly Convert to Calishite Faith;;;;;;;;;;;x
secretly_convert_to_calishite_faith_holy_site_desc;The §YCalishite Faith§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;x
secret_religious_society_calishite_faith_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;x
secret_religious_society_calishite_faith_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;x
secret_religious_society_calishite_faith_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;x
secret_religious_society_calishite_faith_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;x
secret_religious_society_calishite_faith_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;x
secret_religious_society_calishite_faith_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;x
secret_religious_society_calishite_faith_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;x
secret_religious_society_calishite_faith_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;x
secret_religious_society_calishite_faith_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;x
secret_religious_community_calishite_faith;Secret Calishite Faith Community;;;;;;;;;;;x
secret_calishite_faith_community;Secret Calishite Faith Community;;;;;;;;;;;x
secret_calishite_faith_community_desc;In secret, Calishite Faith faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;x
secret_religious_society_calishite_faith_leader_desc;A High Priest in the Hidden Calishite Faith society;;;;;;;;;;;x
#
secret_religious_society_lapal_faith;the Hidden Lapal Faith;;;;;;;;;;;x
secret_religious_society_lapal_faith_desc;The people of the Lapal coast have similar practices to their Calishite relations, but with the notable difference of how each settlement has its own civic deity that is worshipped almost exclusively there. They also have a distinct distaste for reptilian gods due to their historic conflicts with the yuan-ti.;;;;;;;;;;;x
secretly_convert_to_lapal_faith_holy_site;Secretly Convert to Lapal;;;;;;;;;;;x
