#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
#Make sure that this file in encoded in ANSI;;;;;;;;;;;;x
#The society name;;;;;;;;;;;;x
dales_raise_ships_desc;The Dales Council has great influence over the merchants of the Dalelands, and as such it can easily hire considerable naval forces. Use this decision to hire 45 galleys for as long as you are at war.;;;;;;;;;;;x
dales_raise_ships_power_desc;You can hire ships as long as you are at war.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Dales Raise Troops;;;;;;;;;;;;x
dales_raise_troops;Council Raise Troops;;;;;;;;;;;x
dales_raise_troops_desc;The Dales Council will not ignore a defensive call to arms from its greatest benefactors. Use this decision to hire 5000 troops for as long as you are in a defensive war.;;;;;;;;;;;x
dales_raise_troops_power_desc;You can hire a sizable army as long as you are defending in a war.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Call For Heroes;;;;;;;;;;;;x
call_for_heroes_dales;Call for Heroes;;;;;;;;;;;x
call_for_heroes_dales_desc;The Dalelands are known for housing vast amounts of adventurers. By hiring such a group, your abilities as a commander will improve substantially, for a time.;;;;;;;;;;;x
call_for_heroes_dales_power_desc;Hiring adventures improves your command skills.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#rank tooltips;;;;;;;;;;;;x
dales_council_tt_rank1;Guests are rulers who have recently joined the Council.;;;;;;;;;;;x
#;;;;;;;;;;;;x
dales_council_tt_rank2;Councillors are regular members of the Council, and are likely to have many friends among the Council's ranks.;;;;;;;;;;;x
#;;;;;;;;;;;;x
dales_council_tt_rank3;Aldermen are trusted voices within the Council, unlikely to be ignored during a debate.;;;;;;;;;;;x
#;;;;;;;;;;;;x
dales_council_tt_rank4;Chancellors are the de facto leaders of Council, acting as its spokesmen when dealing with outsiders.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#asking for military alliance;;;;;;;;;;;;x
EVTDESC_DAL_8000;At a recent meeting of the Council, I've had a nice, amicable chat with one of my fellow councillors. Should I take this chance and propose a military alliance?;;;;;;;;;;;x
EVTOPTA_DAL_8000;Sure!;;;;;;;;;;;x
EVTOPTB_DAL_8000;Not a good idea.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#asked for military alliance;;;;;;;;;;;;x
EVTDESC_DAL_8001;Our recent talks had me thinking. We should sign a military alliance, to help each other in our future wars. What do you say?;;;;;;;;;;;x
EVTOPTA_DAL_8001;Sure!;;;;;;;;;;;x
EVTOPTB_DAL_8001;Not a good idea.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#accepted military alliance;;;;;;;;;;;;x
EVTDESC_DAL_8002;I accept your suggestion. May our cooperation lead a brighter future for both our realms.;;;;;;;;;;;x
EVTOPTA_DAL_8002;Great!;;;;;;;;;;;x
#;;;;;;;;;;;;x
#declined military alliance;;;;;;;;;;;;x
EVTDESC_DAL_8003;I thank you for the offer, but I cannot accept.;;;;;;;;;;;x
EVTOPTA_DAL_8003;Unfortunate.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#misc tooltips;;;;;;;;;;;;x
#;;;;;;;;;;;;x
dales_member;Dales Council Member;;;;;;;;;;;x
dales_member_desc;This character is, or has been until recently, part of the Dales Council.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTA_DAL_8000_TOOLTIP;I suggest an alliance.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTA_DAL_8001_TOOLTIP;The alliance pact is sealed.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTB_DAL_8001_TOOLTIP;The alliance pact is refused.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTA_DAL_8002_TOOLTIP;The alliance pact is sealed.;;;;;;;;;;;x
#;;;;;;;;;;;;x
