#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
#intimidate ruler
EVTDESC_STH_10000_SHADOW;We never forgot our forced exile from the City of Splendors, nor who was responsible for it. Our best assassination squad was recently allowed entrance at a secret meeting of the Masked Lords of Waterdeep, by none other than the current Open Lord, which has been one us for some time. Many of the Masked Lords were killed in the ensuing chaos, and those that survived are now scattered or in hiding. The former Open Lord now rules alone, obviously backed by the might of our guild. Long live the Shadow Thieves!;;;;;;;;;;;x
EVTOPTA_STH_10000;Unbelievable!;;;;;;;;;;;x
EVTOPTB_STH_10000;At last, revenge.;;;;;;;;;;;x
#
#Shadow Heist Quest
EVTDESC_STH_1432;Greetings, [Root.GetSocietyRank] [Root.GetFirstName]. Soon, a great auction of magic items will take place in a realm not far from your base of operation. Do I need to say more?;;;;;;;;;;;x
#
#Get past the guards
EVTDESC_STH_1433;It's the night before the auction. All the precious magic items that are supposed to be presented tomorrow are already in the auction house, which is, as expected, under heavy surveillance. Your fellow shadow thieves look at you, their [Root.GetSocietyRank]. How do you want to handle this?;;;;;;;;;;;x
EVTOPTA_STH_1433;Mercenaries are easily swayed by gold.;;;;;;;;;;;x
EVTOPTB_STH_1433;I have planned for this. No one will see us.;;;;;;;;;;;x
EVTOPTC_STH_1433;Kill them all, let the gods sort them out.;;;;;;;;;;;x
EVTOPTD_STH_1433;I didn't expect this to be so risky. Let's leave.;;;;;;;;;;;x
#
#You're in
EVTDESC_STH_1434_A;Thanks to a massive bribe, you easily convinced the guards at the entrance to look the other way. You're inside the auction house, but you don't have enough time to loot the entire place. What are you looking for?;;;;;;;;;;;x
EVTDESC_STH_1434_B;Your infiltration plan went smoothly. You're inside the auction house, but you don't have enough time to loot the entire place. What are you looking for?;;;;;;;;;;;x
EVTDESC_STH_1434_C;The guards at the entrance never saw you coming: you and your fellow thieves killed them quickly and silently. You're inside the auction house, but you don't have enough time to loot the entire place. What are you looking for?;;;;;;;;;;;x
EVTOPTA_STH_1434;I want a magic weapon!;;;;;;;;;;;x
EVTOPTB_STH_1434;I need to find where they keep magic armor and shields.;;;;;;;;;;;x
EVTOPTC_STH_1434;Where's the enchanted jewelry?;;;;;;;;;;;x
EVTOPTD_STH_1434;Enchanted clothing is what I'm looking for.;;;;;;;;;;;x
#
#You get caught
EVTDESC_STH_1435_A;Your infiltration plan went well, at first. Then one of your adjutants messed up and accidentally broke something, a vase, perhaps? Regardless, that made a lot of noise. In less than a minute, you're surrounded by the auction house's guards. The city watch will also be here soon...;;;;;;;;;;;x
EVTDESC_STH_1435_B;Your team silently killed a few guards, but one managed to call for help. Now you find yourself facing overwhelming odds, as the auction house's guards and the city watch surround you...;;;;;;;;;;;x
EVTOPTA_STH_1435;Damnation! I must surrender.;;;;;;;;;;;x
EVTOPTB_STH_1435;I'll kill anyone in my way! No one can stop me!;;;;;;;;;;;x
#
#You escape and mission is complete
EVTDESC_STH_1436;Success! You and your fellow shadow thieves escape unscathed, and everyone has managed to get some loot for themselves. Your guild has proven its worth tonight.;;;;;;;;;;;x
EVTOPTA_STH_1436;Time to celebrate!;;;;;;;;;;;x
#
quest_shadow_heist;Shadow Heist;;;;;;;;;;;x
quest_shadow_heist_desc;A great auction of magic items will take place in a nearby realm. Gather your guildmates, and go steal something!;;;;;;;;;;;x
#
street_smarts;Street Smarts;;;;;;;;;;;x
street_smarts_desc;This character has spent time among the roughest of criminals.;;;;;;;;;;;x
#
sadistic_torturer;Sadistic Torturer;;;;;;;;;;;x
sadistic_torturer_desc;This character has enjoyed many long nights torturing people.;;;;;;;;;;;x
#
high_society;High Society Charmer;;;;;;;;;;;x
high_society_desc;This character has a knack for throwing sophisticated parties where virtue isn't really a concern.;;;;;;;;;;;x
#
brothel_patron;Brothel Patron;;;;;;;;;;;x
brothel_patron_desc;This character has spent time among the workers and patrons of places of ill repute.;;;;;;;;;;;x
#
beat_masked_lords;Defeated the Masked Lords;;;;;;;;;;;x
beat_masked_lords_desc;This character has driven the Masked Lords from Waterdeep, earning the ire of some and the respect of others.;;;;;;;;;;;x
#
shadow_sabotage_cooldown_tooltip;Has not used the decision in the last 4 years.;;;;;;;;;;;x
#
shadow_thieves_guild;Shadow Thieves Guild;;;;;;;;;;;x
shadow_thieves_guild_desc;This province harbors a guild of the secretive Shadow Thieves.;;;;;;;;;;;x
#
EVTTOOLTIP_STH.1434;success;;;;;;;;;;;x
#
EVTTOOLTIP_STH.1435;failure;;;;;;;;;;;x
#
quest_thieves_smuggling;Lucrative Smuggling;;;;;;;;;;;x
quest_thieves_smuggling_desc;You have the opportunity to smuggle illegal goods into a foreign realm. If you can avoid getting caught by the local guards, you could make a nice profit.;;;;;;;;;;;x
EVTDESC_STH_1003;Greetings, [Root.GetSocietyRank] [Root.GetFirstName].\n We need somebody to handle the delivery of a particular load of hot goods. There's a nice paycheck waiting anyone skilled and brave enough to get this job done. Interested?;;;;;;;;;;;x
#
EVTDESC_STH_1004;It's midnight. The wagon you're driving is loaded with illegal goods, only barely concealed by a few layers of hay. The streets are only lightly patrolled, but any kind of delivery would raise suspicions, in the middle of the night. How do you want to handle this?;;;;;;;;;;;x
EVTOPTA_STH_1004;A few bribes here and there...that's all I need.;;;;;;;;;;;x
EVTOPTB_STH_1004;I have planned for this. No one will notice me.;;;;;;;;;;;x
EVTOPTC_STH_1004;I just need to kill a couple guards.;;;;;;;;;;;x
EVTOPTD_STH_1004;I didn't expect this to be so risky. I'm out.;;;;;;;;;;;x
#
EVTDESC_STH_1005_A;Thanks to your silver tongue and to a nice bribe, you easily convinced the guards to look the other way. This smuggling operation is a success.;;;;;;;;;;;x
EVTDESC_STH_1005_B;The infiltration route you planned was perfect, and nobody noticed you. This smuggling operation is a success. ;;;;;;;;;;;x
EVTDESC_STH_1005_C;You managed to eliminate a couple of annoying sentinels quickly and silently. Nobody else is close enough to notice you, this smuggling operation is a success.;;;;;;;;;;;x
EVTOPTA_STH_1005;Easy takings.;;;;;;;;;;;x
#
EVTDESC_STH_1006_A;Your infiltration plan went well, until suddenly, it didn't - someone spotted you and your slow-moving wagon. In just a couple minutes, you're surrounded by the city watch...;;;;;;;;;;;x
EVTDESC_STH_1006_B;You managed to eliminate a sentry, but another one noticed you and cried for help. Now you find yourself facing overwhelming odds, as the city watch surrounds you...;;;;;;;;;;;x
EVTOPTA_STH_1006;Damnation! I must surrender.;;;;;;;;;;;x
EVTOPTB_STH_1006;They'll never take me! I'll kill anyone in my way!;;;;;;;;;;;x
