WILD_HOLD;Wild Hold;;;;;;;;;;;x
SUNDBARR;Sundbarr;;;;;;;;;;;x
SUNDBARR_ADJ;Sundbarran;;;;;;;;;;;x
UTHTOWER;Uthtower;;;;;;;;;;;x
UTHTOWER_ADJ;Uthtower;;;;;;;;;;;x
BLACKCLOAK_HOLD;Blackcloak Hold;;;;;;;;;;;x
BLACKCLOAK_HOLD_ADJ;Blackcloak Hold;;;;;;;;;;;x
BLOODHAND_HOLD;Bloodhand Hold;;;;;;;;;;;x
BLOODHAND_HOLD_ADJ;Bloodhand Hold;;;;;;;;;;;x
NIMOARS_HOLD;Nimoar's Hold;;;;;;;;;;;x
NIMOARS_HOLD_ADJ;Nimoar's Hold;;;;;;;;;;;x
EIGERSSTOR;Eigersstor;;;;;;;;;;;x
EIGERSSTOR_ADJ;Eigersstor;;;;;;;;;;;x
HAUNGHDANNAR;Haunghdannar;;;;;;;;;;;x
HAUNGHDANNAR_ADJ;Haunghdannar;;;;;;;;;;;x
SCARBARLA;Scarbarla;;;;;;;;;;;x
SCARBARLA_ADJ;Scarbarla;;;;;;;;;;;x
SARBREEN;Sarbreen;;;;;;;;;;;x
SARBREEN_ADJ;Sarbreen;;;;;;;;;;;x
BURNING_BLUFF_ADJ;Burning Bluff;;;;;;;;;;;x
BURNING_BLUFF;Burning Bluff;;;;;;;;;;;x
DOLBLUNDE;Dolblunde;;;;;;;;;;;x
DOLBLUNDE_ADJ;Dolblunde;;;;;;;;;;;x
GAETH_ADJ;Gaeth;;;;;;;;;;;x
ROWAN_HOLD;Rowan Hold;;;;;;;;;;;x
ROWAN_HOLD_ADJ;Rowan Hold;;;;;;;;;;;x
GRAY_HARBOR;Gray Harbor;;;;;;;;;;;x
GRAY_HARBOR_ADJ;Gray Harbor;;;;;;;;;;;x
SHAVINAR;Shavinar;;;;;;;;;;;x
SHAVINAR_ADJ;Shavinar;;;;;;;;;;;x
MELAIRBODE;Melairbode;;;;;;;;;;;x
MELAIRBODE_ADJ;Melairbode;;;;;;;;;;;x
AELINTHALDAAR;Aelinthaldaar;;;;;;;;;;;x
AELINTHALDAAR_ADJ;Aelinthaldaaran;;;;;;;;;;;x
TAVARAY;Tavaray;;;;;;;;;;;x
TAVARAY_ADJ;Tavarayan;;;;;;;;;;;x
SCATHRIL;Scathril;;;;;;;;;;;x
SCATHRIL_ADJ;Scathril;;;;;;;;;;;x
SHINING;Shining;;;;;;;;;;;x
SHINING_ADJ;Shining;;;;;;;;;;;x
DELIMBIYRAN;Delimbiyran;;;;;;;;;;;x
DELIMBIYRAN_ADJ;Delimbiyran;;;;;;;;;;;x
STEEPING_FALLS;Steeping Falls;;;;;;;;;;;x
STEEPING_FALLS_ADJ;Steeping Falls;;;;;;;;;;;x
