#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV55;Lost Peaks;Lost Peaks;Lost Peaks;;Lost Peaks;;;;;;;x
PROV56;Dire Woods;Dire Woods;Dire Woods;;Dire Woods;;;;;;;x
PROV57;Star Mounts;Star Mounts;Star Mounts;;Star Mounts;;;;;;;x
PROV58;Trollbark Forest;Trollbark Forest;Trollbark Forest;;Trollbark Forest;;;;;;;x
PROV59;Zelbross;Zelbross;Zelbross;;Zelbross;;;;;;;x
PROV60;Southwood;Southwood;Southwood;;Southwood;;;;;;;x
PROV61;Cloakwood;Cloakwood;Cloakwood;;Cloakwood;;;;;;;x
PROV62;Beregost;Beregost;Beregost;;Beregost;;;;;;;x
PROV63;Soubar;Soubar;Soubar;;Soubar;;;;;;;x
PROV64;Nashkel;Nashkel;Nashkel;;Nashkel;;;;;;;x
PROV65;Durlag's Tower;Durlag's Tower;Durlag's Tower;;Durlag's Tower;;;;;;;x
PROV66;Berdusk;Berdusk;Berdusk;;Berdusk;;;;;;;x
PROV67;Tall Trees;Tall Trees;Tall Trees;;Tall Trees;;;;;;;x
PROV68;Ebenfar;Ebenfar;Ebenfar;;Ebenfar;;;;;;;x
PROV69;The Bleak Plain;The Bleak Plain;The Bleak Plain;;The Bleak Plain;;;;;;;x
PROV70;Unicorn Run;Unicorn Run;Unicorn Run;;Unicorn Run;;;;;;;x
PROV71;Candlekeep;Candlekeep;Candlekeep;;Candlekeep;;;;;;;x
PROV72;Roaringshore;Roaringshore;Roaringshore;;Roaringshore;;;;;;;x
PROV73;Greenest;Greenest;Greenest;;Greenest;;;;;;;x
PROV74;Athkatla;Athkatla;Athkatla;;Athkatla;;;;;;;x
PROV75;Kalathtyr;Kalathtyr;Kalathtyr;;Kalathtyr;;;;;;;x
PROV76;Esmeltaran;Esmeltaran;Esmeltaran;;Esmeltaran;;;;;;;x
PROV77;Crimmor;Crimmor;Crimmor;;Crimmor;;;;;;;x
PROV78;Eshpurta;Eshpurta;Eshpurta;;Eshpurta;;;;;;;x
PROV79;Imnescar;Imnescar;Imnescar;;Imnescar;;;;;;;x
PROV80;Amnwater;Amnwater;Amnwasser;;Amnwater;;;;;;;x
PROV81;Keczulla;Keczulla;Keczulla;;Keczulla;;;;;;;x
PROV82;Murann;Murann;Murann;;Murann;;;;;;;x
PROV83;Trademeet;Trademeet;Handelstreff;;Trademeet;;;;;;;x
PROV84;Brost;Brost;Brost;;Brost;;;;;;;x
PROV85;Firewine;Firewine;Firewine;;Firewine;;;;;;;x
PROV86;Coryllvol;Coryllvol;Coryllvol;;Coryllvol;;;;;;;x
PROV87;Keshla;Keshla;Keshla;;Keshla;;;;;;;x
PROV88;Trailstone;Trailstone;Trailstone;;Trailstone;;;;;;;x
PROV89;Shilmista;Shilmista;Shilmista;;Shilmista;;;;;;;x
PROV90;Old Well;Old Well;Old Well;;Old Well;;;;;;;x
PROV91;Arylon;Arylon;Arylon;;Arylon;;;;;;;x
PROV92;Iriaebor;Iriaebor;Iriaebor;;Iriaebor;;;;;;;x
PROV93;Hill's Edge;Hill's Edge;Hill's Edge;;Hill's Edge;;;;;;;x
PROV94;Corm Orp;Corm Orp;Corm Orp;;Corm Orp;;;;;;;x
PROV95;Asbravn;Asbravn;Asbravn;;Asbravn;;;;;;;x
PROV96;Yarthrain;Yarthrain;Yarthrain;;Yarthrain;;;;;;;x
PROV97;Serpent Hills;Serpent Hills;Serpent Hills;;Serpent Hills;;;;;;;x
PROV98;Hammer Hall;Hammer Hall;Hammer Hall;;Hammer Hall;;;;;;;x
PROV99;The Rockshaws;The Rockshaws;The Rockshaws;;The Rockshaws;;;;;;;x
PROV100;Beliard;Beliard;Beliard;;Beliard;;;;;;;x
PROV101;Najara;Najara;Najara;;Najara;;;;;;;x
PROV102;Forest of Wyrms;Forest of Wyrms;Forest of Wyrms;;Forest of Wyrms;;;;;;;x
PROV103;Reaching Wood;Reaching Wood;Reaching Wood;;Reaching Wood;;;;;;;x
PROV104;Llorkh;Llorkh;Llorkh;;Llorkh;;;;;;;x
PROV105;Upvale;Upvale;Upvale;;Upvale;;;;;;;x
PROV106;Felbarr;Felbarr;Felbarr;;Felbarr;;;;;;;x
PROV107;Far Forest;Far Forest;Far Forest;;Far Forest;;;;;;;x
PROV108;Fallen Lands;Fallen Lands;Fallen Lands;;Fallen Lands;;;;;;;x
PROV109;Lonely Moor;Lonely Moor;Lonely Moor;;Lonely Moor;;;;;;;x
PROV110;Forgotten Forest;Forgotten Forest;Forgotten Forest;;Forgotten Forest;;;;;;;x
PROV111;Chelimber;Chelimber;Chelimber;;Chelimber;;;;;;;x
PROV112;Evereska;Evereska;Immereska;;Evereska;;;;;;;x
PROV113;Greycloak Hills;Greycloak Hills;Greycloak Hills;;Greycloak Hills;;;;;;;x
PROV114;Pelleor's Prairie;Pelleor's Prairie;Pelleor's Prairie;;Pelleor's Prairie;;;;;;;x
PROV115;Skull Gorge;Skull Gorge;Skull Gorge;;Skull Gorge;;;;;;;x
PROV116;Firedrake;Firedrake;Firedrake;;Firedrake;;;;;;;x
PROV117;Fyraven;Fyraven;Fyraven;;Fyraven;;;;;;;x
PROV118;Greenshores;Greenshores;Greenshores;;Greenshores;;;;;;;x
PROV119;Starspur;Starspur;Starspur;;Starspur;;;;;;;x
PROV120;Vintor;Vintor;Vintor;;Vintor;;;;;;;x
PROV121;Bardshyr;Bardshyr;Bardshyr;;Bardshyr;;;;;;;x
PROV122;Elemetar;Elemetar;Elemetar;;Elemetar;;;;;;;x
PROV123;Ithmonn;Ithmonn;Ithmonn;;Ithmonn;;;;;;;x
PROV124;Uluran;Uluran;Uluran;;Uluran;;;;;;;x
PROV125;Calimmon;Calimmon;Calimmon;;Calimmon;;;;;;;x
PROV126;Monteshi;Monteshi;Monteshi;;Monteshi;;;;;;;x
PROV127;Rivershire;Rivershire;Rivershire;;Rivershire;;;;;;;x
PROV128;Clovis Fields;Clovis Fields;Clovis Fields;;Clovis Fields;;;;;;;x
PROV129;Alonmarch;Alonmarch;Alonmarch;;Alonmarch;;;;;;;x
PROV130;Surkazar;Surkazar;Surkazar;;Surkazar;;;;;;;x
PROV131;Varyth;Varyth;Varyth;;Varyth;;;;;;;x
PROV132;Hazamarch;Hazamarch;Hazamarch;;Hazamarch;;;;;;;x
PROV133;Morninggold;Morninggold;Morninggold;;Morninggold;;;;;;;x
PROV134;Valashar;Valashar;Valashar;;Valashar;;;;;;;x
PROV135;Spellshire;Spellshire;Spellshire;;Spellshire;;;;;;;x
PROV136;Zinner;Zinner;Zinner;;Zinner;;;;;;;x
PROV137;Suldanessellar;Suldanessellar;Suldanessellar;;Suldanessellar;;;;;;;x
PROV138;Mytharan Woods;Mytharan Woods;Mytharan Woods;;Mytharan Woods;;;;;;;x
PROV139;Iskashyoll;Iskashyoll;Iskashyoll;;Iskashyoll;;;;;;;x
PROV140;Alisiwhann;Alisiwhann;Alisiwhann;;Alisiwhann;;;;;;;x
PROV141;Eyesvale;Eyesvale;Eyesvale;;Eyesvale;;;;;;;x
PROV142;Calimport;Portcalim;Calimport;;Calimport;;;;;;;x
PROV143;Teshburl;Teshburl;Teshburl;;Teshburl;;;;;;;x
PROV144;Memnon;Memnon;Memnon;;Memnon;;;;;;;x
PROV145;Manshaka;Manshaka;Manshaka;;Manshaka;;;;;;;x
PROV146;Calim Desert;Calim Desert;Calim Desert;;Calim Desert;;;;;;;x
PROV147;Keltar;Keltar;Keltar;;Keltar;;;;;;;x
PROV148;Valshada;Valshada;Valshada;;Valshada;;;;;;;x
PROV149;Schameder;Schameder;Schameder;;Schameder;;;;;;;x
PROV150;Volothamp;Volothamp;Volothamp;;Volothamp;;;;;;;x
PROV151;Almraiven;Almraiven;Almraiven;;Almraiven;;;;;;;x
PROV152;Sarenestar;Sarenestar;Sarenestar;;Sarenestar;;;;;;;x
PROV153;Plainsmarch;Plainsmarch;Plainsmarch;;Plainsmarch;;;;;;;x
PROV154;Darromar;Darromar;Darromar;;Darromar;;;;;;;x
PROV155;Dunod;Dunod;Dunod;;Dunod;;;;;;;x
PROV156;Yartar;Yartar;Yartar;;Yartar;;;;;;;x
PROV157;The Shield;The Shield;The Shield;;The Shield;;;;;;;x
PROV158;Moonglade;Moonglade;Moonglade;;Moonglade;;;;;;;x
PROV159;Suldolphor;Suldolphor;Suldolphor;;Suldolphor;;;;;;;x
PROV160;Yeshpek;Yeshpek;Yeshpek;;Yeshpek;;;;;;;x
PROV161;Alamir's End;Alamir's End;Alamir's End;;Alamir's End;;;;;;;x
PROV162;Impresk;Impresk;Impresk;;Impresk;;;;;;;x
PROV163;Lheshayl;Lheshayl;Lheshayl;;Lheshayl;;;;;;;x
PROV164;Shalanar;Shalanar;Shalanar;;Shalanar;;;;;;;x
PROV165;Tanistan;Tanistan;Tanistan;;Tanistan;;;;;;;x
PROV166;Kzelter;Kzelter;Kzelter;;Kzelter;;;;;;;x
PROV167;Mintar;Mintar;Mintar;;Mintar;;;;;;;x
PROV168;Midvale;Midvale;Midvale;;Midvale;;;;;;;x
PROV169;The Crags;The Crags;The Crags;;The Crags;;;;;;;x
PROV170;Carrelath;Carrelath;Carrelath;;Carrelath;;;;;;;x
PROV171;Ahlarkhem;Ahlarkhem;Ahlarkhem;;Ahlarkhem;;;;;;;x
PROV172;Saelmur;Saelmur;Saelmur;;Saelmur;;;;;;;x
PROV173;Ankhapur;Ankhapur;Ankhapur;;Ankhapur;;;;;;;x
PROV174;Yhep;Yhep;Yhep;;Yhep;;;;;;;x
PROV175;Thornwood;Thornwood;Thornwood;;Thornwood;;;;;;;x
PROV176;Ioma;Ioma;Ioma;;Ioma;;;;;;;x
PROV177;Irphong;Irphong;Irphong;;Irphong;;;;;;;x
PROV178;Thordentor;Thordentor;Thordentor;;Thordentor;;;;;;;x
PROV179;The Rookery;The Rookery;The Rookery;;The Rookery;;;;;;;x
PROV180;Nindrol;Nindrol;Nindrol;;Nindrol;;;;;;;x
PROV181;The Flint;The Flint;The Flint;;The Flint;;;;;;;x
PROV182;The Tusks;The Tusks;The Tusks;;The Tusks;;;;;;;x
PROV183;The Singing Rocks;The Singing Rocks;The Singing Rocks;;The Singing Rocks;;;;;;;x
PROV184;Proskur;Proskur;Proskur;;Proskur;;;;;;;x
PROV185;Elversult;Elversult;Elversult;;Elversult;;;;;;;x
PROV186;Priapurl;Priapurl;Priapurl;;Priapurl;;;;;;;x
PROV187;Teziir;Teziir;Teziir;;Teziir;;;;;;;x
PROV188;Reddansyr;Reddansyr;Reddansyr;;Reddansyr;;;;;;;x
PROV189;Redwater Dale;Redwater Dale;Redwater Dale;;Redwater Dale;;;;;;;x
PROV190;Westgate;Port-Ponant;Westgate;;Westgate;;;;;;;x
PROV191;Starmantle;Starmantle;Starmantle;;Starmantle;;;;;;;x
PROV192;Karlyn's Vale;Karlyn's Vale;Karlyn's Vale;;Karlyn's Vale;;;;;;;x
PROV193;Widestep;Widestep;Widestep;;Widestep;;;;;;;x
PROV194;Nathlekh;Nathlekh;Nathlekh;;Nathlekh;;;;;;;x
PROV195;Assam;Assam;Assam;;Assam;;;;;;;x
PROV196;Starfields;Starfields;Starfields;;Starfields;;;;;;;x
PROV197;Ormath;Ormath;Ormath;;Ormath;;;;;;;x
PROV198;Murpeth;Murpeth;Murpeth;;Murpeth;;;;;;;x
PROV199;Surkh;Surkh;Surkh;;Surkh;;;;;;;x
PROV200;Cortrynn;Cortrynn;Cortrynn;;Cortrynn;;;;;;;x
PROV201;Giant's Run;Giant's Run;Giant's Run;;Giant's Run;;;;;;;x
PROV202;Long Arm;Long Arm;Long Arm;;Long Arm;;;;;;;x
PROV203;Westmark;Westmark;Westmark;;Westmark;;;;;;;x
PROV204;Broadfields;Broadfields;Broadfields;;Broadfields;;;;;;;x
PROV205;Hlondeth;Hlondeth;Hlondeth;;Hlondeth;;;;;;;x
PROV206;The Wetwoods;The Wetwoods;The Wetwoods;;The Wetwoods;;;;;;;x
PROV207;Lachom;Lachom;Lachom;;Lachom;;;;;;;x
PROV208;Nimpeth;Nimpeth;Nimpeth;;Nimpeth;;;;;;;x
PROV209;Pikeman's Pass;Pikeman's Pass;Pikeman's Pass;;Pikeman's Pass;;;;;;;x
PROV210;Arrabar;Arrabar;Arrabar;;Arrabar;;;;;;;x
PROV211;Marsh of Tun;Marsh of Tun;Marsh of Tun;;Marsh of Tun;;;;;;;x
PROV212;Veilstone;Veilstone;Veilstone;;Veilstone;;;;;;;x
PROV213;Gullrocks;Gullrocks;Gullrocks;;Gullrocks;;;;;;;x
PROV214;Flamsterd;Flamsterd;Flamsterd;;Flamsterd;;;;;;;x
PROV215;Norheim;Norheim;Norheim;;Norheim;;;;;;;x
PROV216;Korinn;Korinn;Korinn;;Korinn;;;;;;;x
PROV217;Norland;Norland;Norland;;Norland;;;;;;;x
PROV218;Grondsgrunn;Grondsgrunn;Grondsgrunn;;Grondsgrunn;;;;;;;x
PROV219;Wave Rocks;Wave Rocks;Wave Rocks;;Wave Rocks;;;;;;;x
PROV220;Snowdown;Snowdown;Snowdown;;Snowdown;;;;;;;x
PROV221;Sunset;Sunset;Sunset;;Sunset;;;;;;;x
PROV222;Oman's Isle;Oman's Isle;Oman's Isle;;Oman's Isle;;;;;;;x
PROV223;Mintarn;Mintarn;Mintarn;;Mintarn;;;;;;;x
PROV224;Ruathym;Ruathym;Ruathym;;Ruathym;;;;;;;x
PROV225;The Icepeak;The Icepeak;The Icepeak;;The Icepeak;;;;;;;x
PROV226;Gundarlun;Gundarlun;Gundarlun;;Gundarlun;;;;;;;x
PROV227;Tuern;Tuern;Tuern;;Tuern;;;;;;;x
PROV228;Purple Rocks;Purple Rocks;Purple Rocks;;Purple Rocks;;;;;;;x
PROV229;Umukek;Umukek;Umukek;;Umukek;;;;;;;x
PROV230;The Whalebones;The Whalebones;The Whalebones;;The Whalebones;;;;;;;x
PROV231;Tulbeghoth;Tulbeghoth;Tulbeghoth;;Tulbeghoth;;;;;;;x
PROV232;Cimarine Isles;Cimarine Isles;Cimarine Isles;;Cimarine Isles;;;;;;;x
PROV233;Ardeep Forest;Ardeep Forest;Ardeep Forest;;Ardeep Forest;;;;;;;x
PROV234;The Fell Wood;The Fell Wood;The Fell Wood;;The Fell Wood;;;;;;;x
PROV235;Amkethran;Amkethran;Amkethran;;Amkethran;;;;;;;x
PROV236;Coast Way;Coast Way;Coast Way;;Coast Way;;;;;;;x
PROV237;Purskul;Purskul;Purskul;;Purskul;;;;;;;x
PROV238;Alaghôn;Alaghôn;Alaghôn;;Alaghôn;;;;;;;x
PROV239;Alaoreum;Alaoreum;Alaoreum;;Alaoreum;;;;;;;x
PROV240;Gildenglade;Gildenglade;Gildenglade;;Gildenglade;;;;;;;x
PROV241;Southstride;Southstride;Southstride;;Southstride;;;;;;;x
PROV242;Evenstar;Evenstar;Evenstar;;Evenstar;;;;;;;x
PROV243;Quorngar;Quorngar;Quorngar;;Quorngar;;;;;;;x
PROV244;Xorhun;Xorhun;Xorhun;;Xorhun;;;;;;;x
PROV245;Starfall Hills;Starfall Hills;Starfall Hills;;Starfall Hills;;;;;;;x
PROV246;Dauntshield;Dauntshield;Dauntshield;;Dauntshield;;;;;;;x
PROV247;Tharsult;Tharsult;Tharsult;;Tharsult;;;;;;;x
PROV248;Telpir;Telpir;Telpir;;Telpir;;;;;;;x
PROV249;Suzail;Suzail;Suzail;;Suzail;;;;;;;x
PROV250;Wheloon;Wheloon;Wheloon;;Wheloon;;;;;;;x
PROV251;Eveningstar;Eveningstar;Eveningstar;;Eveningstar;;;;;;;x
PROV252;Marsember;Marsember;Marsember;;Marsember;;;;;;;x
PROV253;Arabel;Arabel;Arabel;;Arabel;;;;;;;x
PROV254;Dawngleam;Dawngleam;Dawngleam;;Dawngleam;;;;;;;x
PROV255;Warmshores;Warmshores;Warmshores;;Warmshores;;;;;;;x
PROV256;Selgaunt;Selgonte;Selgaunt;;;;;;;;;x
PROV257;Urmlaspyr;Urmlaspyre;Urmlaspyr;;;;;;;;;x
PROV258;Saerloon;Saerloune;Saerloon;;;;;;;;;x
PROV259;Daerlun;Daerlune;Daerlun;;;;;;;;;x
PROV260;Ordulin;Ordulin;Ordulin;;;;;;;;;x
PROV261;Yhauntan;Yhauntan;Yhauntan;;;;;;;;;x
PROV262;Tantras;Tantras;Tantras;;;;;;;;;x
PROV263;Ravens Bluff;Ravens Bluff;Ravens Bluff;;;;;;;;;x
PROV264;Calaunt;Calaunt;Calaunt;;;;;;;;;x
PROV265;Procampur;Procampur;Procampur;;;;;;;;;x
PROV266;Zhentil Keep;Zhentil Keep;Zhentil Keep;;;;;;;;;x
PROV267;Yûlash;Yûlash;Yûlash;;;;;;;;;x
PROV268;Hillsfar;Hillsfar;Hillsfar;;;;;;;;;x
PROV269;Elventree;Elventree;Elventree;;;;;;;;;x
PROV270;Mulmaster;Mulmaster;Mulmaster;;;;;;;;;x
PROV271;Ylraphon;Ylraphon;Ylraphon;;;;;;;;;x
PROV272;Battledale;Valbataille;Schlachtental;;;;;;;;;x
PROV273;Archendale;Valarchen;Bogental;;;;;;;;;x
PROV274;Daggerdale;Valdague;Dolchtal;;;;;;;;;x
PROV275;Deepingdale;Valprofond;Tiefental;;;;;;;;;x
PROV276;Featherdale;Valplume;Federtal;;;;;;;;;x
PROV277;Harrowdale;Valherse;Eggental;;;;;;;;;x
PROV278;High Dale;Haut-val;Hochtal;;;;;;;;;x
PROV279;Mistledale;Valbrume;Nebeltal;;;;;;;;;x 
PROV280;Scardale;Valbalafre;Narbental;;;;;;;;;x
PROV281;Sessrendale;Valsessren;Sessrental;;;;;;;;;x
PROV282;Shadowdale;Valombre;Schattental;;;;;;;;;x
PROV283;Miir;Miir;Miir;;;;;;;;;x
PROV284;Tasseldale;Valmoisson;Quastental;;;;;;;;;x
PROV285;Teshendale;Valtesh;Teschental;;;;;;;;;x
PROV286;Storm Horns;Storm Horns;Storm Horns;;Storm Horns;;;;;;;x
PROV287;Sambar;Sambar;Sambar;;Sambar;;;;;;;x
PROV288;Leth;Leth;Leth;;Leth;;;;;;;x
PROV289;Sundrah;Sundrah;Sundrah;;Sundrah;;;;;;;x
PROV290;Tsan;Tsan;Tsan;;Tsan;;;;;;;x
PROV291;Baelrah;Baelrah;Baelrah;;Baelrah;;;;;;;x
PROV292;Mother-of-Mists;Mother-of-Mists;Mother-of-Mists;;Mother-of-Mists;;;;;;;x
PROV293;The Dawn Warrior;The Dawn Warrior;The Dawn Warrior;;The Dawn Warrior;;;;;;;x
PROV294;Salpir;Salpir;Salpir;;Salpir;;;;;;;x
PROV295;Ormen;Ormen;Ormen;;Ormen;;;;;;;x
PROV296;Curstallyon;Curstallyon;Curstallyon;;Curstallyon;;;;;;;x
PROV297;Sombor;Sombor;Sombor;;Sombor;;;;;;;x
PROV298;Beacon Rocks;Beacon Rocks;Beacon Rocks;;Beacon Rocks;;;;;;;x
PROV299;The Whale's Flukes;The Whale's Flukes;The Whale's Flukes;;The Whale's Flukes;;;;;;;x
PROV300;Eastwood;Eastwood;Eastwood;;Eastwood;;;;;;;x
PROV301;King's Forest;King's Forest;King's Forest;;King's Forest;;;;;;;x
PROV302;Asple;Asple;Asple;;Asple;;;;;;;x
PROV303;Amry;Amry;Amry;;Amry;;;;;;;x
PROV304;Mulhessen;Mulhessen;Mulhessen;;Mulhessen;;;;;;;x
PROV305;Weathercote Wood;Weathercote Wood;Weathercote Wood;;Weathercote Wood;;;;;;;x
PROV306;Mt. Hotenow;Mt. Hotenow;Mt. Hotenow;;Mt. Hotenow;;;;;;;x
PROV307;Westwood;Westwood;Westwood;;Westwood;;;;;;;x
PROV308;Callidyrr;Callidyrr;Callidyrr;;Callidyrr;;;;;;;x
PROV309;Talffolk;Talffolk;Talffolk;;Talffolk;;;;;;;x
PROV310;Stagford;Stagford;Stagford;;Stagford;;;;;;;x
PROV311;Stirgewick;Stirgewick;Stirgewick;;Stirgewick;;;;;;;x
PROV312;Bregonshire;Bregonshire;Bregonshire;;Bregonshire;;;;;;;x
PROV313;Gnarhelm;Gnarhelm;Gnarhelm;;Gnarhelm;;;;;;;x
PROV314;Hardang;Hardang;Hardang;;Hardang;;;;;;;x
PROV315;Sunder;Sunder;Sunder;;Sunder;;;;;;;x
PROV316;Moray;Moray;Moray;;Moray;;;;;;;x
PROV317;Kork;Kork;Kork;;Kork;;;;;;;x
PROV318;Synnoria;Synnoria;Synnoria;;Synnoria;;;;;;;x
PROV319;Kingsbay;Kingsbay;Kingsbay;;Kingsbay;;;;;;;x
PROV320;Myrloch Vale;Myrloch Vale;Myrloch Vale;;Myrloch Vale;;;;;;;x
PROV321;Corwell;Corwell;Corwell;;Corwell;;;;;;;x
PROV322;Cambro;Cambro;Cambro;;Cambro;;;;;;;x
PROV323;Winterglen;Winterglen;Winterglen;;Winterglen;;;;;;;x
PROV324;Codsbay;Codsbay;Codsbay;;Codsbay;;;;;;;x
PROV325;Wyngate;Wyngate;Wyngate;;Wyngate;;;;;;;x
PROV326;Shrouded Lands;Shrouded Lands;Shrouded Lands;;Shrouded Lands;;;;;;;x
PROV327;Huddagh;Huddagh;Huddagh;;Huddagh;;;;;;;x
PROV328;Tilverton;Tilverton;Tilverton;;Tilverton;;;;;;;x
PROV329;Hullack Forest;Hullack Forest;Hullack Forest;;Hullack Forest;;;;;;;x
PROV330;Halfhap;Halfhap;Halfhap;;Halfhap;;;;;;;x
PROV331;Redspring;Redspring;Redspring;;Redspring;;;;;;;x
PROV332;Thunderstone;Thunderstone;Thunderstone;;Thunderstone;;;;;;;x
PROV333;Semberholm;Semberholm;Semberholm;;Semberholm;;;;;;;x
PROV334;Mosstrunks;Mosstrunks;Mosstrunks;;Mosstrunks;;;;;;;x
PROV335;Elven Court;Elven Court;Elven Court;;Elven Court;;;;;;;x
PROV336;Tangled Trees;Tangled Trees;Tangled Trees;;Tangled Trees;;;;;;;x
PROV337;Vale of Lost Voices;Vale of Lost Voices;Vale of Lost Voices;;Vale of Lost Voices;;;;;;;x
PROV338;Myth Drannor;Myth Drannor;Myth Drannor;;Myth Drannor;;;;;;;x
PROV339;Darkwoods;Darkwoods;Darkwoods;;Darkwoods;;;;;;;x
PROV340;Halvan's Wood;Halvan's Wood;Halvan's Wood;;Halvan's Wood;;;;;;;x
PROV341;Phlan;Phlan;Phlan;;Phlan;;;;;;;x
PROV342;Melvaunt;Melvaunt;Melvaunt;;Melvaunt;;;;;;;x
PROV343;Galenarr;Galenarr;Galenarr;;Galenarr;;;;;;;x
PROV344;Hulburg;Hulbourg;Hulburg;;Hulburg;;;;;;;x
PROV345;Thar;Thar;Thar;;Thar;;;;;;;x
PROV346;Thentia;Thentia;Thentia;;Thentia;;;;;;;x
PROV347;North Rystall;North Rystall;North Rystall;;North Rystall;;;;;;;x
PROV348;Hawksroost;Hawksroost;Hawksroost;;Hawksroost;;;;;;;x
PROV349;Citadel of the Raven;Citadel of the Raven;Citadel of the Raven;;Citadel of the Raven;;;;;;;x
PROV350;Rystall Wood;Rystall Wood;Rystall Wood;;Rystall Wood;;;;;;;x
PROV351;Ilinvur;Ilinvur;Ilinvur;;Ilinvur;;;;;;;x
