#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
###ÄNSI;;;;;;;;;;;;x
#Make sure that this file in encoded in ANSI;;;;;;;;;;;;x
#The society name;;;;;;;;;;;;x
EVTOPTB_ZHE_500;Praise the Dark Sun, our lord Cyric!;;;;;;;;;;;x
EVTOPTC_ZHE_500;Wait, I might be making a terrible mistake here.;;;;;;;;;;;x
EVTOPTD_ZHE_500;I will carve my own path.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Marshal presents trade route;;;;;;;;;;;;x
EVTDESC_ZHE_10102;Your marshal comes to see you one afternoon. Apparently, many Zhentarim merchants are reporting a new, extremely convenient trade route near your realm. The route would be highly profitable, but it seems to be infested by monsters and other unpleasantries.;;;;;;;;;;;x
EVTOPTA_ZHE_10102;Let us organize a raiding party.;;;;;;;;;;;x
EVTOPTB_ZHE_10102;I have no time for this.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Land trade route;;;;;;;;;;;;x
EVTDESC_ZHE_10103;Adventuring in the wilderness, hunting for monsters and bandits, is never easy, and rarely cheap. Our raiding party will need supplies, beasts of burden and a good wage, or this expedition will fail before it even begins.;;;;;;;;;;;x
EVTOPTA_ZHE_10103;Of course.;;;;;;;;;;;x
EVTOPTB_ZHE_10103;We can pillage as we go.;;;;;;;;;;;x
EVTOPTC_ZHE_10103;No, this is far too expensive.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Naval trade route;;;;;;;;;;;;x
EVTDESC_ZHE_10104;Adventuring on the high seas, hunting for monsters and pirates, is never easy, and rarely cheap. Our soldiers will need supplies, ships and a good wage, or this expedition will fail before it even begins.;;;;;;;;;;;x
EVTOPTA_ZHE_10104;Of course.;;;;;;;;;;;x
EVTOPTB_ZHE_10104;We shall engage in a bit of piracy, ourselves.;;;;;;;;;;;x
EVTOPTC_ZHE_10104;No, this is far too expensive.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Vassal asks for a massacre;;;;;;;;;;;;x
EVTDESC_ZHE_10105;Aware of my preparations, one of my vassals has asked for a little favor. Around the area that I planned to clean up, lives a tribe of natives. My vassal wants them dead, plain and simple. A sizable gift is ready for me if I happen to accept.;;;;;;;;;;;x
EVTOPTA_ZHE_10105;It would be my pleasure.;;;;;;;;;;;x
EVTOPTB_ZHE_10105;Get out of my sight.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Heading out;;;;;;;;;;;;x
EVTDESC_ZHE_10111;All is ready. Time to eliminate everyone foolish enough to oppose the Black Network.;;;;;;;;;;;x
EVTOPTA_ZHE_10111;This trade route shall be ours...;;;;;;;;;;;x
#;;;;;;;;;;;;x
#Rival nation;;;;;;;;;;;;x
EVTDESC_ZHE_10114;I should have seen this coming: a rival nation is trying to disrupt our operations. Are the Harpers behind this interference? Hard to say at this point, but whatever the case, we shall not let anyone stop us.;;;;;;;;;;;x
EVTOPTA_ZHE_10114;Hire more mercenaries.;;;;;;;;;;;x
EVTOPTB_ZHE_10114;I have a lot of contacts among their own merchants.;;;;;;;;;;;x
EVTOPTC_ZHE_10114;Time to contact our spies.;;;;;;;;;;;x
EVTOPTD_ZHE_10114;No further measures are needed. I think?;;;;;;;;;;;x
#;;;;;;;;;;;;x
#guerrillas;;;;;;;;;;;;x
EVTDESC_ZHE_10116;Our enemies are not brave enough to challenge us in battle openly. Instead, they harry our expeditionary force with guerrilla tactics.;;;;;;;;;;;x
EVTOPTA_ZHE_10116;I know how to deal with those worms.;;;;;;;;;;;x
EVTOPTB_ZHE_10116;Is my marshal slacking off?;;;;;;;;;;;x
EVTOPTC_ZHE_10116;Everything is fine...;;;;;;;;;;;x
#;;;;;;;;;;;;x
#massacre or not;;;;;;;;;;;;x
EVTDESC_ZHE_10118;One of my vassals is reminding me of the promise I made to destroy one of the local tribes.;;;;;;;;;;;x
EVTOPTA_ZHE_10118;Some promises are meant to be broken.;;;;;;;;;;;x
EVTOPTB_ZHE_10118;We will eradicate them. Eventually.;;;;;;;;;;;x
EVTOPTC_ZHE_10118;Sigh. Hire more mercs.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#ambush;;;;;;;;;;;;x
EVTDESC_ZHE_10119;Ambush! Our enemies have banded together and our convoy is under attack. This skirmish will determine the fate of this expedition.;;;;;;;;;;;x
EVTOPTA_ZHE_10119;They have already lost.;;;;;;;;;;;x
EVTOPTB_ZHE_10119;Bow to the Zhentarim, you dogs!;;;;;;;;;;;x
EVTOPTC_ZHE_10119;Fight on!;;;;;;;;;;;x
#;;;;;;;;;;;;x
#succesful expedition;;;;;;;;;;;;x
EVTDESC_ZHE_10125;We have crushed our pathetic opponents, and now the flag of the Black Network proudly flies over every caravan crossing our new route.;;;;;;;;;;;x
EVTOPTA_ZHE_10125;It's just business.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#reward marshal?;;;;;;;;;;;;x
EVTDESC_ZHE_10126;My marshal is eyeing my new wealth with poorly concealed interest. Should I share it?;;;;;;;;;;;x
EVTOPTA_ZHE_10126;Well, it is fair.;;;;;;;;;;;x
EVTOPTB_ZHE_10126;Ha! No way.;;;;;;;;;;;x
#;;;;;;;;;;;;x
#failed expedition;;;;;;;;;;;;x
EVTDESC_ZHE_10128;Our expeditionary force was forced to retreat. My plans have been foiled, for the foreseeable future.;;;;;;;;;;;x
EVTOPTA_ZHE_10128;Curses!;;;;;;;;;;;x
#;;;;;;;;;;;;x
#misc tooltips;;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTA_ZHE_21000_TOOLTIP;The gold will be confiscated, but how?;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTTOOLTIP_ZHE_21100;Let's see...;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTTOOLTIP_ZHE_10122;failure;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTA_ZHE_21100_TOOLTIP;Low increase of revolt risk, halved income for 5 years.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTB_ZHE_21100_TOOLTIP;High increase of revolt risk, reduced income for 5 years.;;;;;;;;;;;x
#;;;;;;;;;;;;x
EVTOPTC_ZHE_21100_TOOLTIP;Reduced income for 10 years.;;;;;;;;;;;x
#;;;;;;;;;;;;x
ruthless_tax_sneaky;Sneaky Taxation;;;;;;;;;;;x
ruthless_tax_sneaky_desc;The local peasantry has been forced to pay taxes in advance.;;;;;;;;;;;x
#;;;;;;;;;;;;x
ruthless_tax;Ruthless Taxation;;;;;;;;;;;x
ruthless_tax_desc;The local peasantry has been forcefully stripped of almost all wealth.;;;;;;;;;;;x
#;;;;;;;;;;;;x
ruthless_tax_heist;Bold Thieves;;;;;;;;;;;x
ruthless_tax_heist_desc;Thieves are very active in this province, and they have successfully pulled some high value heists.;;;;;;;;;;;x
#;;;;;;;;;;;;x
extort_zhent_custom_tooltip;Doing this is viewed as tyrannical by the faint of heart, and will lower their opinion of you by -10!;;;;;;;;;;;x
#;;;;;;;;;;;;x
scheme_for_leadership_cooldown_tooltip;Has not used this decision before;;;;;;;;;;;x
#;;;;;;;;;;;;x
zhent_trade_cooldown_tooltip;Has not used the decision in the last 30 years;;;;;;;;;;;x
#;;;;;;;;;;;;x
open_zhent;Open Zhent;;;;;;;;;;;x
open_zhent_desc;This character is an open member of the Black Network.;;;;;;;;;;;x
#
zhent_pretender;Blasphemous Pretender;;;;;;;;;;;x
zhent_pretender_desc;This character is working to achieve leadership over the Black Network, and openly refused to align themselves with both the Banite and Cyricist factions.;;;;;;;;;;;x
