#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
lapaliiya_region;Lapaliiya;;;;;;;;;;;;;x
mhair_region;Mhair;;;;;;;;;;;;;x
chult_region;Chult;;;;;;;;;;;;;x
samarach_region;Samarach;;;;;;;;;;;;;x
thindol_region;Thindol;;;;;;;;;;;;;x
tashalar_region;Tashalar;;;;;;;;;;;;;x
chultan_peninsula_region;The Chultan Peninsula;;;;;;;;;;;;;x
estagund_region;Estagund;;;;;;;;;;;;;x
durpar_region;Durpar;;;;;;;;;;;;;x
var_region;Var;;;;;;;;;;;;;x
dambrath_region;Dambrath;;;;;;;;;;;;;x
the_shining_lands_region;The Shining Lands;;;;;;;;;;;;;x
ulgarth_region;Ulgarth;;;;;;;;;;;;;x
veldorn_region;Veldorn;;;;;;;;;;;;;x
luiren_region;Luiren;;;;;;;;;;;;;x
utter_east_region;The Utter East;;;;;;;;;;;;;x
cities_of_the_north_region;The Cities of the North;;;;;;;;;;;;;x
yikarian_empire_region;The Yikarian Empire;;;;;;;;;;;;;x
corsair_domains_region;The Corsair Domains;;;;;;;;;;;;;x
northern_zakhara_region;Northern Zakhara;;;;;;;;;;;;;x
moonshae_region;The Moonshae Isles;;;;;;;;;;;;;x
frozenfar_region;The Frozenfar;;;;;;;;;;;;;x
trackless_sea_region;The Trackless Sea;;;;;;;;;;;;;x
lantan_region;Lantan;;;;;;;;;;;;;x
shining_sea_region;The Shining Sea;;;;;;;;;;;;;x
nimbral_region;Nimbral;;;;;;;;;;;;;x
great_sea_region;The Great Sea;;;;;;;;;;;;;x
custom_historical_plague_free_zone;Custom Historical Plague Free Zone;;;;;;;;;;;;;x
ama_region;Ama;;;;;;;;;;;;;x
kara_tur_region;Kara-Tur;;;;;;;;;;;;;x
horse_plains_region;Horse Plains;;;;;;;;;;;;;x
quoya_desert_region;Quoya Desert;;;;;;;;;;;;;x
shou_lung_region;Shou Lung;;;;;;;;;;;;;x
dry_steppes_region;Dry Steppes;;;;;;;;;;;;;x
the_endless_wastes_region;The Endless Wastes;;;;;;;;;;;;;x
sossal_region;Sossal;;;;;;;;;;;;;x
bloodstone_lands_region;Bloodstone Lands;;;;;;;;;;;;;x
sea_fallen_stars_region;Sea of Fallen Stars;;;;;;;;;;;;;x
western_heartlands_region;Western Heartlands;;;;;;;;;;;;;x
tabot_region;Tabot;;;;;;;;;;;;;x
salju_shan_region;Salju Shan;;;;;;;;;;;;;x
evermeet_region;Evermeet;;;;;;;;;;;;;x
sword_coast_south_region;Sword Coast South;;;;;;;;;;;;;x
anauroch_region;Anauroch;;;;;;;;;;;;;x
pelvuria_region;Pelvuria;;;;;;;;;;;;;x
underdark_region;Underdark;;;;;;;;;;;;;x

