#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_brightstar_coast;Brightstar Coast;Brightstar Coast;Brightstar Coast;;Brightstar Coast;;;;;;;;;x
d_brightstar_coast_adj;Brightstar Coastian;;Brightstar Coaster;;;;;;;;;;;x
d_burning_plains;Burning Plains;Burning Plains;Burning Plains;;Burning Plains;;;;;;;;;x
d_burning_plains_adj;Burning Plainsian;;Burning Plainser;;;;;;;;;;;x
d_calimshan;Calimshan;Calimshan;Calimshan;;Calimshan;;;;;;;;;x
d_calimshan_adj;Calimshanian;;calimshaner;;;;;;;;;;;x
d_calladyrr;Callidyrr;Callidyrr;Callidyrr;;Callidyrr;;;;;;;;;x
d_calladyrr_adj;Callidyrran;;callidyrrer;;;;;;;;;;;x
d_cape_velen;Cape Velen;Cape Velen;Cape Velen;;Cape Velen;;;;;;;;;x
d_cape_velen_adj;Cape Velenian;;Cape Velener;;;;;;;;;;;x
d_cathtyr;Cathtyr;Cathtyr;Cathtyr;;Cathtyr;;;;;;;;;x
d_cathtyr_adj;Cathtyrian;;cathtyrer;;;;;;;;;;;x
d_channath_vale;Channath Vale;Channath Vale;Channath Vale;;Channath Vale;;;;;;;;;x
d_channath_vale_adj;Channath Valean;;Channath Valer;;;;;;;;;;;x
d_chao_yang;Chao Yang;Chao Yang;Chao Yang;;Chao Yang;;;;;;;;;x
d_chao_yang_adj;Chao Yangian;;Chao Yanger;;;;;;;;;;;x
d_ched_nasad;Ched Nasad;Ched Nasad;Ched Nasad;;Ched Nasad;;;;;;;;;x
d_ched_nasad_adj;Ched Nasadian;;Ched Nasader;;;;;;;;;;;x
d_chengi;Chengi;Chengi;Chengi;;Chengi;;;;;;;;;x
d_chengi_adj;Chengian;;chenger;;;;;;;;;;;x
d_chessenta;Chessenta;Chessenta;Chessenta;;Chessenta;;;;;;;;;x
d_chessenta_adj;Chessentan;;chessenter;;;;;;;;;;;x
d_chigidi;Chigidi;Chigidi;Chigidi;;Chigidi;;;;;;;;;x
d_chigidi_adj;Chigidian;;chigider;;;;;;;;;;;x
d_ching_tung;Ch'ing Tung;Ch'ing Tung;Ch'ing Tung;;Ch'ing Tung;;;;;;;;;x
d_ching_tung_adj;Ch'ing Tungian;;Ch'ing Tunger;;;;;;;;;;;x
d_chondalwood;Chondalwood;Chondalwood;Chondalwood;;Chondalwood;;;;;;;;;x
d_chondalwood_adj;Chondalwoodian;;chondalwooder;;;;;;;;;;;x
d_chondamarch;Chondamarch;Chondamarch;Chondamarch;;Chondamarch;;;;;;;;;x
d_chondamarch_adj;Chondamarchian;;chondamarcher;;;;;;;;;;;x
d_chult;Chult;Chult;Chult;;Chult;;;;;;;;;x
d_chult_adj;Chultian;;chulter;;;;;;;;;;;x
d_cloud_peaks;Cloud Peaks;Cloud Peaks;Cloud Peaks;;Cloud Peaks;;;;;;;;;x
d_cloud_peaks_adj;Cloud Peaksian;;Cloud Peakser;;;;;;;;;;;x
d_cold_run;Cold Run;Cold Run;Cold Run;;Cold Run;;;;;;;;;x
d_cold_run_adj;Cold Runian;;Cold Runer;;;;;;;;;;;x
d_commani;Commani;Commani;Commani;;Commani;;;;;;;;;x
d_commani_adj;Commanian;;commaner;;;;;;;;;;;x
d_copper_cities;Copper Cities;Copper Cities;Copper Cities;;Copper Cities;;;;;;;;;x
d_copper_cities_adj;Copper Citiesian;;Copper Citieser;;;;;;;;;;;x
d_cormanthor;Cormanthor;Cormanthor;Cormanthor;;Cormanthor;;;;;;;;;x
d_cormanthor_adj;Cormanthorian;;cormanthorer;;;;;;;;;;;x
d_crown_lands;Crown Lands;Crown Lands;Crown Lands;;Crown Lands;;;;;;;;;x
d_crown_lands_adj;Crown Landsian;;Crown Landser;;;;;;;;;;;x
d_daggerford;Daggerford;Daggerford;Daggerford;;Daggerford;;;;;;;;;x
d_daggerford_adj;Daggerfordian;;daggerforder;;;;;;;;;;;x
d_dalat;Dalat;Dalat;Dalat;;Dalat;;;;;;;;;x
d_dalat_adj;Dalatian;;dalater;;;;;;;;;;;x
d_damara;Damara;Damara;Damara;;Damara;;;;;;;;;x
d_damara_adj;Damaran;;damarer;;;;;;;;;;;x
d_darazand;Darazand;Darazand;Darazand;;Darazand;;;;;;;;;x
d_darazand_adj;Darazandian;;darazander;;;;;;;;;;;x
d_dark_dominion;Dark Dominion;Dark Dominion;Dark Dominion;;Dark Dominion;;;;;;;;;x
d_dark_dominion_adj;Dark Dominionian;;Dark Dominioner;;;;;;;;;;;x
d_deep_realm;Deep Realm;Deep Realm;Deep Realm;;Deep Realm;;;;;;;;;x
d_deep_realm_adj;Deep Realmian;;Deep Realmer;;;;;;;;;;;x
d_deepwash;Deepwash;Deepwash;Deepwash;;Deepwash;;;;;;;;;x
d_deepwash_adj;Deepwashian;;deepwasher;;;;;;;;;;;x
d_delhumide;Delhumide;Delhumide;Delhumide;;Delhumide;;;;;;;;;x
d_delhumide_adj;Delhumidean;;delhumider;;;;;;;;;;;x
d_delimbiyr_vale;Delimbiyr Vale;Delimbiyr Vale;Delimbiyr Vale;;Delimbiyr Vale;;;;;;;;;x
d_delimbiyr_vale_adj;Delimbiyr Valean;;Delimbiyr Valer;;;;;;;;;;;x
d_dessarin_vale;Dessarin Vale;Dessarin Vale;Dessarin Vale;;Dessarin Vale;;;;;;;;;x
d_dessarin_vale_adj;Dessarin Valean;;Dessarin Valer;;;;;;;;;;;x
d_doegan;Doegan;Doegan;Doegan;;Doegan;;;;;;;;;x
d_doegan_adj;Doeganian;;doeganer;;;;;;;;;;;x
d_dragon_reach;Dragon Reach;Dragon Reach;Dragon Reach;;Dragon Reach;;;;;;;;;x
d_dragon_reach_adj;Dragon Reachian;;Dragon Reacher;;;;;;;;;;;x
d_dragonmere;Dragonmere;Dragonmere;Dragonmere;;Dragonmere;;;;;;;;;x
d_dragonmere_adj;Dragonmerean;;dragonmerer;;;;;;;;;;;x
d_dragons_back;Dragon's Back;Dragon's Back;Dragon's Back;;Dragon's Back;;;;;;;;;x
d_dragons_back_adj;Dragon's Backian;;Dragon's Backer;;;;;;;;;;;x
d_dragons_march;Dragon's March;Dragon's March;Dragon's March;;Dragon's March;;;;;;;;;x
d_dragons_march_adj;Dragons Marchian;;Dragon's Marcher;;;;;;;;;;;x
d_drakkalor;Drakkalor;Drakkalor;Drakkalor;;Drakkalor;;;;;;;;;x
d_drakkalor_adj;Drakkalorian;;drakkalorer;;;;;;;;;;;x
d_drowning_depths;Drowning Depths;Drowning Depths;Drowning Depths;;Drowning Depths;;;;;;;;;x
d_drowning_depths_adj;Drowning Depthsian;;Drowning Depthser;;;;;;;;;;;x
d_dunspeirrin;Dunspeirrin;Dunspeirrin;Dunspeirrin;;Dunspeirrin;;;;;;;;;x
d_dunspeirrin_adj;Dunspeirrinian;;dunspeirriner;;;;;;;;;;;x
d_durmista;Durmista;Durmista;Durmista;;Durmista;;;;;;;;;x
d_durmista_adj;Durmistan;;durmister;;;;;;;;;;;x
d_dustlands;Dustlands;Dustlands;Dustlands;;Dustlands;;;;;;;;;x
d_dustlands_adj;Dustlandsian;;dustlandser;;;;;;;;;;;x
d_eaerlann;Eaerlann;Eaerlann;Eaerlann;;Eaerlann;;;;;;;;;x
d_eaerlann_adj;Eaerlannian;;eaerlanner;;;;;;;;;;;x
d_east_starwoods;East Starwoods;East Starwoods;East Starwoods;;East Starwoods;;;;;;;;;x
d_east_starwoods_adj;East Starwoodsian;;East Starwoodser;;;;;;;;;;;x
d_eastdales;Eastdales;Eastdales;Eastdales;;Eastdales;;;;;;;;;x
d_eastdales_adj;Eastdalesian;;eastdaleser;;;;;;;;;;;x
d_easting_coast;Easting Coast;Easting Coast;Easting Coast;;Easting Coast;;;;;;;;;x
d_easting_coast_adj;Easting Coastian;;Easting Coaster;;;;;;;;;;;x
d_eastings;Eastings;Eastings;Eastings;;Eastings;;;;;;;;;x
d_eastings_adj;Eastingsian;;eastingser;;;;;;;;;;;x
d_edenvale;Edenvale;Edenvale;Edenvale;;Edenvale;;;;;;;;;x
d_edenvale_adj;Edenvalean;;edenvaler;;;;;;;;;;;x
d_eltabbar;Eltabbar;Eltabbar;Eltabbar;;Eltabbar;;;;;;;;;x
d_eltabbar_adj;Eltabbarian;;eltabbarer;;;;;;;;;;;x
d_elturgard;Elturgard;Elturgard;Elturgard;;Elturgard;;;;;;;;;x
d_elturgard_adj;Elturgardian;;elturgarder;;;;;;;;;;;x
d_erech;Erech;Erech;Erech;;Erech;;;;;;;;;x
d_erech_adj;Erechian;;erecher;;;;;;;;;;;x
d_erlkazar;Erlkazar;Erlkazar;Erlkazar;;Erlkazar;;;;;;;;;x
d_erlkazar_adj;Erlkazarian;;erlkazarer;;;;;;;;;;;x
d_eshpurta;Eshpurta;Eshpurta;Eshpurta;;Eshpurta;;;;;;;;;x
d_eshpurta_adj;Eshpurtan;;eshpurter;;;;;;;;;;;x
d_esmel;Esmel;Esmel;Esmel;;Esmel;;;;;;;;;x
d_esmel_adj;Esmelian;;esmeler;;;;;;;;;;;x
d_estagund;Estagund;Estagund;Estagund;;Estagund;;;;;;;;;x
d_estagund_adj;Estagundian;;estagunder;;;;;;;;;;;x
d_evereska;Evereska;Evereska;Evereska;;Evereska;;;;;;;;;x
d_evereska_adj;Evereskan;;everesker;;;;;;;;;;;x
d_eyes_of_silvanus;Eyes of Silvanus;Eyes of Silvanus;Eyes of Silvanus;;Eyes of Silvanus;;;;;;;;;x
d_eyes_of_silvanus_adj;Eyes of Silvanusian;;Eyes of Silvanuser;;;;;;;;;;;x
d_fallen_kingdom;Fallen Kingdom;Fallen Kingdom;Fallen Kingdom;;Fallen Kingdom;;;;;;;;;x
d_fallen_kingdom_adj;Fallen Kingdomian;;Fallen Kingdomer;;;;;;;;;;;x
d_fankiang;Fankiang;Fankiang;Fankiang;;Fankiang;;;;;;;;;x
d_fankiang_adj;Fankiangian;;fankianger;;;;;;;;;;;x
d_fields_of_nun;Fields of Nun;Fields of Nun;Fields of Nun;;Fields of Nun;;;;;;;;;x
d_fields_of_nun_adj;Fields of Nunian;;Fields of Nuner;;;;;;;;;;;x
d_fields_of_storms;Fields of Storms;Fields of Storms;Fields of Storms;;Fields of Storms;;;;;;;;;x
d_fields_of_storms_adj;Fields of Stormsian;;Fields of Stormser;;;;;;;;;;;x
d_fields_of_the_dead;Fields of the Dead;Fields of the Dead;Fields of the Dead;;Fields of the Dead;;;;;;;;;x
d_fields_of_the_dead_adj;Fields of the Deadian;;Fields of the Deader;;;;;;;;;;;x
d_forest_of_lethyr;Forest of Lethyr;Forest of Lethyr;Forest of Lethyr;;Forest of Lethyr;;;;;;;;;x
d_forest_of_lethyr_adj;Forest of Lethyrian;;Forest of Lethyrer;;;;;;;;;;;x
d_forest_of_mir;Forest of Mir;Forest of Mir;Forest of Mir;;Forest of Mir;;;;;;;;;x
d_forest_of_mir_adj;Forest of Mirian;;Forest of Mirer;;;;;;;;;;;x
d_west_amtar;West Amtar;West Amtar;West Amtar;;West Amtar;;;;;;;;;x
d_west_amtar_adj;West Amtarian;;West Amtarer;;;;;;;;;;;x
d_east_amtar;East Amtar;East Amtar;East Amtar;;East Amtar;;;;;;;;;x
d_east_amtar_adj;East Amtarian;;East Amtarer;;;;;;;;;;;x
d_frozen_sea;Frozen Sea;Frozen Sea;Frozen Sea;;Frozen Sea;;;;;;;;;x
d_frozen_sea_adj;Frozen Sean;;Frozen Ser;;;;;;;;;;;x
d_fuirgar;Fuirgar;Fuirgar;Fuirgar;;Fuirgar;;;;;;;;;x
d_fuirgar_adj;Fuirgarian;;fuirgarer;;;;;;;;;;;x
d_furitep;Furitep;Furitep;Furitep;;Furitep;;;;;;;;;x
d_furitep_adj;Furitepian;;furiteper;;;;;;;;;;;x
d_galuil;Galuil;Galuil;Galuil;;Galuil;;;;;;;;;x
d_galuil_adj;Galuilian;;galuiler;;;;;;;;;;;x
d_ganath;Ganath;Ganath;Ganath;;Ganath;;;;;;;;;x
d_ganath_adj;Ganathian;;ganather;;;;;;;;;;;x
d_gauntlgrym;Gauntlgrym;Gauntlgrym;Gauntlgrym;;Gauntlgrym;;;;;;;;;x
d_gauntlgrym_adj;Gauntlgrymian;;gauntlgrymer;;;;;;;;;;;x
d_gauros;Gauros;Gauros;Gauros;;Gauros;;;;;;;;;x
d_gauros_adj;Gaurosian;;gauroser;;;;;;;;;;;x
d_gauth_grottoes;Gauth Grottoes;Gauth Grottoes;Gauth Grottoes;;Gauth Grottoes;;;;;;;;;x
d_gauth_grottoes_adj;Gauth Grottoesian;;Gauth Grottoeser;;;;;;;;;;;x
d_giants_plain;Giant's Plain;Giant's Plain;Giant's Plain;;Giant's Plain;;;;;;;;;x
d_giants_plain_adj;Giants Plainian;;Giant's Plainer;;;;;;;;;;;x
d_glimmerwood;Wood of Sharp Teeth;Bois des Dents;Scharfzahnerwald;;Wood of Sharp Teeth;;;;;;;;;x
d_glimmerwood_adj;Sharp Teeth;;Scharfzahnerwalder;;;;;;;;;;;x
d_gnarhelm;Gnarhelm;Gnarhelm;Gnarhelm;;Gnarhelm;;;;;;;;;x
d_gnarhelm_adj;Gnarhelmian;;gnarhelmer;;;;;;;;;;;x
d_goblin_marches;Goblin Marches;Goblin Marches;Goblin Marches;;Goblin Marches;;;;;;;;;x
d_goblin_marches_adj;Goblin Marchesian;;Goblin Marcheser;;;;;;;;;;;x
d_golden_marches;Golden Marches;Golden Marches;Golden Marches;;Golden Marches;;;;;;;;;x
d_golden_marches_adj;Golden Marchesian;;Golden Marcheser;;;;;;;;;;;x
d_golden_plains;Golden Plains;Golden Plains;Golden Plains;;Golden Plains;;;;;;;;;x
d_golden_plains_adj;Golden Plainsian;;Golden Plainser;;;;;;;;;;;x
d_grandlesh;Grandlesh;Grandlesh;Grandlesh;;Grandlesh;;;;;;;;;x
d_grandlesh_adj;Grandleshian;;grandlesher;;;;;;;;;;;x
d_great_dale;Great Dale;Great Dale;Great Dale;;Great Dale;;;;;;;;;x
d_great_dale_adj;Great Dalean;;Great Daler;;;;;;;;;;;x
d_green_fields;Green Fields;Green Fields;Green Fields;;Green Fields;;;;;;;;;x
d_green_fields_adj;Green Fieldsian;;Green Fieldser;;;;;;;;;;;x
d_greenfields;Greenfields;Greenfields;Greenfields;;Greenfields;;;;;;;;;x
d_greenfields_adj;Greenfieldsian;;greenfieldser;;;;;;;;;;;x
d_greyvale;Greyvale;Greyvale;Greyvale;;Greyvale;;;;;;;;;x
d_greyvale_adj;Greyvalean;;greyvaler;;;;;;;;;;;x
d_grimmantle;Grimmantle;Grimmantle;Grimmantle;;Grimmantle;;;;;;;;;x
d_grimmantle_adj;Grimmantlean;;grimmantler;;;;;;;;;;;x
d_guallidurth;Guallidurth;Guallidurth;Guallidurth;;Guallidurth;;;;;;;;;x
d_guallidurth_adj;Guallidurthian;;guallidurther;;;;;;;;;;;x
d_gulthmere_forest;Gulthmere Forest;Gulthmere Forest;Gulthmere Forest;;Gulthmere Forest;;;;;;;;;x
d_gulthmere_forest_adj;Gulthmere Forestian;;Gulthmere Forester;;;;;;;;;;;x
d_gur;Gur;Gur;Gur;;Gur;;;;;;;;;x
d_gur_adj;Gurian;;gurer;;;;;;;;;;;x
d_gwynneth;Gwynneth;Gwynneth;Gwynneth;;Gwynneth;;;;;;;;;x
d_gwynneth_adj;Gwynnethian;;gwynnether;;;;;;;;;;;x
d_halruaa;Halruaa;Halruaa;Halruaa;;Halruaa;;;;;;;;;x
d_halruaa_adj;Halruaan;;halrer;;;;;;;;;;;x
d_hanya_maut;Hanya Maut;Hanya Maut;Hanya Maut;;Hanya Maut;;;;;;;;;x
d_hanya_maut_adj;Hanya Mautian;;Hanya Mauter;;;;;;;;;;;x
d_hartsvale;Hartsvale;Hartsvale;Hartsvale;;Hartsvale;;;;;;;;;x
d_hartsvale_adj;Hartsvalean;;hartsvaler;;;;;;;;;;;x
d_herath;Herath;Herath;Herath;;Herath;;;;;;;;;x
d_herath_adj;Herathian;;herather;;;;;;;;;;;x
d_high_ice;High Ice;High Ice;High Ice;;High Ice;;;;;;;;;x
d_high_ice_adj;High Icean;;High Icer;;;;;;;;;;;x
d_high_lands;High Lands;High Lands;High Lands;;High Lands;;;;;;;;;x
d_high_lands_adj;High Landsian;;High Landser;;;;;;;;;;;x
d_high_meadows;High Meadows;High Meadows;High Meadows;;High Meadows;;;;;;;;;x
d_high_meadows_adj;High Meadowsian;;High Meadowser;;;;;;;;;;;x
d_high_moor;High Moor;High Moor;High Moor;;High Moor;;;;;;;;;x
d_high_moor_adj;High Moorian;;High Moorer;;;;;;;;;;;x
d_high_terrace;High Terrace;High Terrace;High Terrace;;High Terrace;;;;;;;;;x
d_high_terrace_adj;High Terracean;;High Terracer;;;;;;;;;;;x
d_high_thay;High Thay;High Thay;High Thay;;High Thay;;;;;;;;;x
d_high_thay_adj;High Thaian;;High Thaer;;;;;;;;;;;x
d_highreach;Highreach;Highreach;Highreach;;Highreach;;;;;;;;;x
d_highreach_adj;Highreachian;;highreacher;;;;;;;;;;;x
d_hillsfar;Hillsfar;Hillsfar;Hillsfar;;Hillsfar;;;;;;;;;x
d_hillsfar_adj;Hillsfarian;;hillsfarer;;;;;;;;;;;x
d_hlondeth;Hlondeth;Hlondeth;Hlondeth;;Hlondeth;;;;;;;;;x
d_hlondeth_adj;Hlondethian;;hlondether;;;;;;;;;;;x
d_horseheights;Horseheights;Horseheights;Horseheights;;Horseheights;;;;;;;;;x
d_horseheights_adj;Horseheightsian;;horseheightser;;;;;;;;;;;x
d_hungste;Hungste;Hungste;Hungste;;Hungste;;;;;;;;;x
d_hungste_adj;Hungstean;;hungster;;;;;;;;;;;x
d_ice_islands;Ice Islands;Ice Islands;Ice Islands;;Ice Islands;;;;;;;;;x
d_ice_islands_adj;Ice Islandsian;;Ice Islandser;;;;;;;;;;;x
d_icemaw;Icemaw;Icemaw;Icemaw;;Icemaw;;;;;;;;;x
d_icemaw_adj;Icemawian;;icemawer;;;;;;;;;;;x
d_icewind_dale;Icewind Dale;Icewind Dale;Icewind Dale;;Icewind Dale;;;;;;;;;x
d_icewind_dale_adj;Icewind Dalean;;Icewind Daler;;;;;;;;;;;x
d_igotak;Igotak;Igotak;Igotak;;Igotak;;;;;;;;;x
d_igotak_adj;Igotakian;;igotaker;;;;;;;;;;;x
d_iltkazar;Iltkazar;Iltkazar;Iltkazar;;Iltkazar;;;;;;;;;x
d_iltkazar_adj;Iltkazarian;;iltkazarer;;;;;;;;;;;x
d_imaski;Imaski;Imaski;Imaski;;Imaski;;;;;;;;;x
d_imaski_adj;Imaskian;;imasker;;;;;;;;;;;x
d_immil_vale;Immil Vale;Immil Vale;Immil Vale;;Immil Vale;;;;;;;;;x
d_immil_vale_adj;Immil Valean;;Immil Valer;;;;;;;;;;;x
d_imphras;Imphras;Imphras;Imphras;;Imphras;;;;;;;;;x
d_imphras_adj;Imphrasian;;imphraser;;;;;;;;;;;x
d_impiltur;Impiltur;Impiltur;Impiltur;;Impiltur;;;;;;;;;x
d_impiltur_adj;Impilturian;;impilturer;;;;;;;;;;;x
d_ironfang_deep;Ironfang Deep;Ironfang Deep;Ironfang Deep;;Ironfang Deep;;;;;;;;;x
d_ironfang_deep_adj;Ironfang Deepian;;Ironfang Deeper;;;;;;;;;;;x
d_island_of_firethorns;Island of Firethorns;Island of Firethorns;Island of Firethorns;;Island of Firethorns;;;;;;;;;x
d_island_of_firethorns_adj;Island of Firethornsian;;Island of Firethornser;;;;;;;;;;;x
d_island_of_gardens;Island of Gardens;Island of Gardens;Island of Gardens;;Island of Gardens;;;;;;;;;x
d_island_of_gardens_adj;Island of Gardensian;;Island of Gardenser;;;;;;;;;;;x
d_ithmongar;Ithmongar;Ithmongar;Ithmongar;;Ithmongar;;;;;;;;;x
d_ithmongar_adj;Ithmongarian;;ithmongarer;;;;;;;;;;;x
d_jastaath;Jastaath;Jastaath;Jastaath;;Jastaath;;;;;;;;;x
d_jastaath_adj;Jastaathian;;jastaather;;;;;;;;;;;x
d_jibal_al_hutut;Jibal al-Hutut;Jibal al-Hutut;Jibal al-Hutut;;Jibal al-Hutut;;;;;;;;;x
d_jibal_al_hutut_adj;Jibal al-Hututian;;Jibal al-Hututer;;;;;;;;;;;x
d_kaghun;Kaghun;Kaghun;Kaghun;;Kaghun;;;;;;;;;x
d_kaghun_adj;Kaghunian;;kaghuner;;;;;;;;;;;x
d_kai_shan;Kai Shan;Kai Shan;Kai Shan;;Kai Shan;;;;;;;;;x
d_kai_shan_adj;Kai Shanian;;Kai Shaner;;;;;;;;;;;x
d_kamlann;Kamlann;Kamlann;Kamlann;;Kamlann;;;;;;;;;x
d_kamlann_adj;Kamlannian;;kamlanner;;;;;;;;;;;x
d_katakoro_shan;Katakoro Shan;Katakoro Shan;Katakoro Shan;;Katakoro Shan;;;;;;;;;x
d_katakoro_shan_adj;Katakoro Shanian;;Katakoro Shaner;;;;;;;;;;;x
d_kesasar;Kesasar;Kesasar;Kesasar;;Kesasar;;;;;;;;;x
d_kesasar_adj;Kesasarian;;kesasarer;;;;;;;;;;;x
d_khassidi;Khassidi;Khassidi;Khassidi;;Khassidi;;;;;;;;;x
d_khassidi_adj;Khassidian;;khassider;;;;;;;;;;;x
d_khazari;Khazari;Khazari;Khazari;;Khazari;;;;;;;;;x
d_khazari_adj;Khazarian;;khazarer;;;;;;;;;;;x
d_khongaa;Khongaa;Khongaa;Khongaa;;Khongaa;;;;;;;;;x
d_khongaa_adj;Khongaan;;khonger;;;;;;;;;;;x
d_kilap;Kilap;Kilap;Kilap;;Kilap;;;;;;;;;x
d_kilap_adj;Kilapian;;kilaper;;;;;;;;;;;x
d_kinfields;Kinfields;Kinfields;Kinfields;;Kinfields;;;;;;;;;x
d_kinfields_adj;Kinfieldsian;;kinfieldser;;;;;;;;;;;x
d_kings_march;King's March;King's March;King's March;;King's March;;;;;;;;;x
d_kings_march_adj;Kings Marchian;;King's Marcher;;;;;;;;;;;x
d_konigheim;Konigheim;Konigheim;Konigheim;;Konigheim;;;;;;;;;x
d_konigheim_adj;Konigheimian;;konigheimer;;;;;;;;;;;x
d_korolnor;Korolnor;Korolnor;Korolnor;;Korolnor;;;;;;;;;x
