#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_addavath_adj;Addavathian;;;;;;;;;;;;;x
b_addavath;Addavath;;;;;;;;;;;;;x
b_adder_point_adj;Adder Pointian;;;;;;;;;;;;;x
b_adder_point;Adder Point;;;;;;;;;;;;;x
b_addersfield_adj;Addersfieldian;;;;;;;;;;;;;x
b_addersfield;Addersfield;;;;;;;;;;;;;x
b_adderspring;Adderspring;;;;;;;;;;;;;x
b_addfeld_adj;Addfeldian;;;;;;;;;;;;;x
b_addfeld;Addfeld;;;;;;;;;;;;;x
b_addos_adj;Addosian;;;;;;;;;;;;;x
b_addos;Addos;;;;;;;;;;;;;x
b_adeh_adj;Adehian;;;;;;;;;;;;;x
b_adeh;Adeh;;;;;;;;;;;;;x
b_aden_adj;Adenian;;;;;;;;;;;;;x
b_aden;Aden;;;;;;;;;;;;;x
b_adendat_adj;Adendatian;;;;;;;;;;;;;x
b_adendat;Adendat;;;;;;;;;;;;;x
b_adeng_adj;Adengian;;;;;;;;;;;;;x
b_adeng;Adeng;;;;;;;;;;;;;x
b_adeoyen_adj;Adeoyenian;;;;;;;;;;;;;x
b_adeoyen;Adeoyen;;;;;;;;;;;;;x
b_aderar_adj;Aderarian;;;;;;;;;;;;;x
b_aderar;Aderar;;;;;;;;;;;;;x
b_aderfold;Aderfold;;;;;;;;;;;;;x
b_aderians_adj;Aderiansian;;;;;;;;;;;;;x
b_aderians;Aderians;;;;;;;;;;;;;x
b_ades_adj;Adesian;;;;;;;;;;;;;x
b_ades;Ades;;;;;;;;;;;;;x
b_adexipha_wood;Adexipha Wood;;;;;;;;;;;;;x
b_adhal_adj;Adhalian;;;;;;;;;;;;;x
b_adhal;Adhal;;;;;;;;;;;;;x
b_adhi_adj;Adhian;;;;;;;;;;;;;x
b_adhi;Adhi;;;;;;;;;;;;;x
b_adildalr_adj;Adildalrian;;;;;;;;;;;;;x
b_adildalr;Adildalr;;;;;;;;;;;;;x
b_adioo_adj;Adian;;;;;;;;;;;;;x
b_adioo;Adioo;;;;;;;;;;;;;x
b_admash_adj;Admashian;;;;;;;;;;;;;x
b_admash;Admash;;;;;;;;;;;;;x
b_adrinden_adj;Adrindenian;;;;;;;;;;;;;x
b_adrinden;Adrinden;;;;;;;;;;;;;x
b_aduh_adj;Aduhian;;;;;;;;;;;;;x
b_aduh;Aduh;;;;;;;;;;;;;x
b_aduld;Aduld;;;;;;;;;;;;;x
b_aegremonth;Aegremonth;;;;;;;;;;;;;x
b_aeladae_adj;Aeladaean;;;;;;;;;;;;;x
b_aeladae;Aeladae;;;;;;;;;;;;;x
b_aeldun_adj;Aeldunian;;;;;;;;;;;;;x
b_aeldun;Aeldun;;;;;;;;;;;;;x
b_aelleah_adj;Aelleahian;;;;;;;;;;;;;x
b_aelleah_tower_adj;Aelleah Tower;;;;;;;;;;;;;x
b_aelleah_tower;Aelleah Tower;;;;;;;;;;;;;x
b_aelleah;Aelleah;;;;;;;;;;;;;x
b_aelor_adj;Aelorian;;;;;;;;;;;;;x
b_aelor;Aelor;;;;;;;;;;;;;x
b_aelore_adj;Aelorean;;;;;;;;;;;;;x
b_aelore;Aelore;;;;;;;;;;;;;x
b_aems_adj;Aemsian;;;;;;;;;;;;;x
b_aems;Aems;;;;;;;;;;;;;x
b_aemsyrss_adj;Aemsyrssian;;;;;;;;;;;;;x
b_aemsyrss;Aemsyrss;;;;;;;;;;;;;x
b_aenus_adj;Aenusian;;;;;;;;;;;;;x
b_aenus;Aenus;;;;;;;;;;;;;x
b_aeralonyn_adj;Aeralonynian;;;;;;;;;;;;;x
b_aeralonyn;Aeralonyn;;;;;;;;;;;;;x
b_aerilon_adj;Aerilonian;;;;;;;;;;;;;x
b_aerilon;Aerilon;;;;;;;;;;;;;x
b_aerithaes_rest_adj;Aerithae's Restian;;;;;;;;;;;;;x
b_aerithaes_rest;Aerithae's Rest;;;;;;;;;;;;;x
b_aesllena;Aesllena;;;;;;;;;;;;;x
b_aethel;Aethel;;;;;;;;;;;;;x
b_aeyreinon_adj;Aeyreinonian;;;;;;;;;;;;;x
b_aeyreinon;Aeyreinon;;;;;;;;;;;;;x
b_afaro_adj;Afarian;;;;;;;;;;;;;x
b_afaro;Afaro;;;;;;;;;;;;;x
b_afen_allanar_adj;Afen Allanarian;;;;;;;;;;;;;x
b_afen_allanar;Afen Allanar;;;;;;;;;;;;;x
b_afena_ancalen_adj;Afena Ancalenian;;;;;;;;;;;;;x
b_afena_ancalen;Afena Ancalen;;;;;;;;;;;;;x
b_afena;Afena;;;;;;;;;;;;;x
b_afiang_adj;Afiangian;;;;;;;;;;;;;x
b_afiang;Afiang;;;;;;;;;;;;;x
b_aflehone;Aflehone;;;;;;;;;;;;;x
b_afraditha;Afraditha;;;;;;;;;;;;;x
b_afraza_adj;Afrazan;;;;;;;;;;;;;x
b_afraza;Afraza;;;;;;;;;;;;;x
b_afrion;Afrion;;;;;;;;;;;;;x
b_afrrust_adj;Afrrustian;;;;;;;;;;;;;x
b_afrrust;Afrrust;;;;;;;;;;;;;x
b_agalin_adj;Agalinian;;;;;;;;;;;;;x
b_agalin;Agalin;;;;;;;;;;;;;x
b_agam_adj;Agamian;;;;;;;;;;;;;x
b_agam;Agam;;;;;;;;;;;;;x
b_aganali_adj;Aganalian;;;;;;;;;;;;;x
b_aganali;Aganali;;;;;;;;;;;;;x
b_aganda_adj;Agandan;;;;;;;;;;;;;x
b_aganda;Aganda;;;;;;;;;;;;;x
b_agankmu_adj;Agankmian;;;;;;;;;;;;;x
b_agankmu;Agankmu;;;;;;;;;;;;;x
b_agaphoth_adj;Agaphothian;;;;;;;;;;;;;x
b_agaphoth;Agaphoth;;;;;;;;;;;;;x
b_agapu_adj;Agapian;;;;;;;;;;;;;x
b_agapu;Agapu;;;;;;;;;;;;;x
b_agar_adj;Agarian;;;;;;;;;;;;;x
b_agar;Agar;;;;;;;;;;;;;x
b_agarphail_adj;Agarphailian;;;;;;;;;;;;;x
b_agarphail;Agarphail;;;;;;;;;;;;;x
b_agashima_adj;Agashiman;;;;;;;;;;;;;x
b_agashima;Agashima;;;;;;;;;;;;;x
b_agatho_adj;Agathian;;;;;;;;;;;;;x
b_agatho;Agatho;;;;;;;;;;;;;x
b_agatilansara_adj;Agatilansaran;;;;;;;;;;;;;x
b_agatilansara;Agatilansara;;;;;;;;;;;;;x
b_agedemas_adj;Agedemasian;;;;;;;;;;;;;x
b_agedemas;Agedemas;;;;;;;;;;;;;x
b_agen_adj;Agenian;;;;;;;;;;;;;x
b_agen;Agen;;;;;;;;;;;;;x
b_aggaron_adj;Aggaronian;;;;;;;;;;;;;x
b_aggaron;Aggaron;;;;;;;;;;;;;x
b_aggen_adj;Aggenian;;;;;;;;;;;;;x
b_aggen;Aggen;;;;;;;;;;;;;x
b_aghala_adj;Aghalan;;;;;;;;;;;;;x
b_aghala;Aghala;;;;;;;;;;;;;x
b_agharsich_adj;Agharsichian;;;;;;;;;;;;;x
b_agharsich;Agharsich;;;;;;;;;;;;;x
b_agheladrl_adj;Agheladrlian;;;;;;;;;;;;;x
b_agheladrl;Agheladrl;;;;;;;;;;;;;x
b_agirur_adj;Agirurian;;;;;;;;;;;;;x
b_agirur;Agirur;;;;;;;;;;;;;x
b_agis_adj;Agisian;;;;;;;;;;;;;x
b_agis;Agis;;;;;;;;;;;;;x
b_agkisar_adj;Agkisarian;;;;;;;;;;;;;x
b_agkisar;Agkisar;;;;;;;;;;;;;x
b_aglias_adj;Agliasian;;;;;;;;;;;;;x
b_aglias;Aglias;;;;;;;;;;;;;x
b_agnaqix_adj;Agnaqixian;;;;;;;;;;;;;x
b_agnaqix;Agnaqix;;;;;;;;;;;;;x
b_agneco_adj;Agnecian;;;;;;;;;;;;;x
b_agneco;Agneco;;;;;;;;;;;;;x
b_agnurviq_adj;Agnurviqian;;;;;;;;;;;;;x
b_agnurviq;Agnurviq;;;;;;;;;;;;;x
b_agolgethos_adj;Agolgethosian;;;;;;;;;;;;;x
b_agolgethos;Agolgethos;;;;;;;;;;;;;x
b_agor_adj;Agorian;;;;;;;;;;;;;x
b_agor;Agor;;;;;;;;;;;;;x
b_agoss_adj;Agossian;;;;;;;;;;;;;x
b_agoss;Agoss;;;;;;;;;;;;;x
b_agosuny_adj;Agosunian;;;;;;;;;;;;;x
b_agosuny;Agosuny;;;;;;;;;;;;;x
b_agriranto_adj;Agrirantian;;;;;;;;;;;;;x
b_agriranto;Agriranto;;;;;;;;;;;;;x
b_agtrin_adj;Agtrinian;;;;;;;;;;;;;x
b_agtrin;Agtrin;;;;;;;;;;;;;x
b_agueres_adj;Agueresian;;;;;;;;;;;;;x
b_agueres;Agueres;;;;;;;;;;;;;x
b_aguland_adj;Agulandian;;;;;;;;;;;;;x
b_aguland;Aguland;;;;;;;;;;;;;x
b_agun_adj;Agunian;;;;;;;;;;;;;x
b_agun;Agun;;;;;;;;;;;;;x
b_agushl_adj;Agushlian;;;;;;;;;;;;;x
b_agushl;Agushl;;;;;;;;;;;;;x
b_agwun_adj;Agwunian;;;;;;;;;;;;;x
b_agwun;Agwun;;;;;;;;;;;;;x
b_agwux_adj;Agwuxian;;;;;;;;;;;;;x
b_agwux;Agwux;;;;;;;;;;;;;x
b_agyod_adj;Agyodian;;;;;;;;;;;;;x
b_agyod;Agyod;;;;;;;;;;;;;x
b_ah_kira_adj;Ah Kiran;;;;;;;;;;;;;x
b_ah_kira;Ah Kira;;;;;;;;;;;;;x
b_ahah_adj;Ahahian;;;;;;;;;;;;;x
b_ahah;Ahah;;;;;;;;;;;;;x
b_ahaqran;Ahaqran;;;;;;;;;;;;;x
b_ahar_adj;Aharian;;;;;;;;;;;;;x
b_ahar;Ahar;;;;;;;;;;;;;x
b_aharene_adj;Aharenean;;;;;;;;;;;;;x
b_aharene;Aharene;;;;;;;;;;;;;x
b_ahashanur;Ahashanur;;;;;;;;;;;;;x
b_ahatk_adj;Ahatkian;;;;;;;;;;;;;x
b_ahatk;Ahatk;;;;;;;;;;;;;x
b_ahet_sha;Ahet-Sha;;;;;;;;;;;;;x
b_ahlad_adj;Ahladian;;;;;;;;;;;;;x
b_ahlad;Ahlad;;;;;;;;;;;;;x
b_ahlin_adj;Ahlinian;;;;;;;;;;;;;x
b_ahlin;Ahlin;;;;;;;;;;;;;x
b_ahma_adj;Ahman;;;;;;;;;;;;;x
b_ahma;Ahma;;;;;;;;;;;;;x
b_ahta_adj;Ahtan;;;;;;;;;;;;;x
b_ahta;Ahta;;;;;;;;;;;;;x
b_ahtitlak_adj;Ahtitlakian;;;;;;;;;;;;;x
b_ahtitlak;Ahtitlak;;;;;;;;;;;;;x
b_aiagizthvi_haleern_adj;Aiagizthvi Haleernian;;;;;;;;;;;;;x
b_aiagizthvi_haleern;Aiagizthvi Haleern;;;;;;;;;;;;;x
b_ailuma;Ailuma;;;;;;;;;;;;;x
b_aimri_adj;Aimrian;;;;;;;;;;;;;x
b_aimri;Aimri;;;;;;;;;;;;;x
b_ain_smafarik_adj;Ain Smafarikian;;;;;;;;;;;;;x
b_ain_smafarik;Ain Smafarik;;;;;;;;;;;;;x
b_aina_adj;Ainan;;;;;;;;;;;;;x
b_aina;Aina;;;;;;;;;;;;;x
b_ainng_adj;Ainngian;;;;;;;;;;;;;x
b_ainng;Ainng;;;;;;;;;;;;;x
b_ainthrush_adj;Ainthrushian;;;;;;;;;;;;;x
b_ainthrush;Ainthrush;;;;;;;;;;;;;x
b_airedale_adj;Airedaler;;;;;;;;;;;;;x
b_airedale;Airedale;;;;;;;;;;;;;x
b_airspur_adj;Airspurian;;;;;;;;;;;;;x
b_airspur;Airspur;;;;;;;;;;;;;x
b_aithelar_adj;Aithelarian;;;;;;;;;;;;;x
b_aithelar;Aithelar;;;;;;;;;;;;;x
b_aiynael_adj;Aiynaelian;;;;;;;;;;;;;x
b_aiynael;Aiynael;;;;;;;;;;;;;x
b_ajenshi_adj;Ajenshian;;;;;;;;;;;;;x
b_ajenshi;Ajenshi;;;;;;;;;;;;;x
b_ajhakkas_adj;Ajhakkasian;;;;;;;;;;;;;x
b_ajhakkas;Ajhakkas;;;;;;;;;;;;;x
b_ajhuutal_adj;Ajhuutalian;;;;;;;;;;;;;x
b_ajhuutal;Ajhuutal;;;;;;;;;;;;;x
b_akaam_adj;Akaamian;;;;;;;;;;;;;x
b_akaam;Akaam;;;;;;;;;;;;;x
b_akakr_adj;Akakrian;;;;;;;;;;;;;x
b_akakr;Akakr;;;;;;;;;;;;;x
b_akanap_adj;Akanapian;;;;;;;;;;;;;x
b_akanap;Akanap;;;;;;;;;;;;;x
b_akanax_adj;Akanaxian;;;;;;;;;;;;;x
b_akanax;Akanax;;;;;;;;;;;;;x
b_akaq_adj;Akaqian;;;;;;;;;;;;;x
b_akaq;Akaq;;;;;;;;;;;;;x
b_akararbasa;Akararbasa;;;;;;;;;;;;;x
b_akarin_adj;Akarinian;;;;;;;;;;;;;x
b_akarin;Akarin;;;;;;;;;;;;;x
b_akashay_adj;Akashaian;;;;;;;;;;;;;x
b_akashay;Akashay;;;;;;;;;;;;;x
b_akatha_adj;Akathan;;;;;;;;;;;;;x
b_akatha;Akatha;;;;;;;;;;;;;x
b_akazadpoh_adj;Akazadpohian;;;;;;;;;;;;;x
b_akazadpoh;Akazadpoh;;;;;;;;;;;;;x
b_akcorme_adj;Akcormean;;;;;;;;;;;;;x
b_akcorme;Akcorme;;;;;;;;;;;;;x
b_akenab_adj;Akenabian;;;;;;;;;;;;;x
b_akenab;Akenab;;;;;;;;;;;;;x
b_akhas;Akhas;;;;;;;;;;;;;x
b_akhilamay;Akhilamay;;;;;;;;;;;;;x
b_akhin_adj;Akhinian;;;;;;;;;;;;;x
b_akhin;Akhin;;;;;;;;;;;;;x
b_akhrasut_nath_adj;Akhrasut Nathian;;;;;;;;;;;;;x
b_akhrasut_nath;Akhrasut Nath;;;;;;;;;;;;;x
b_akiaq_adj;Akiaqian;;;;;;;;;;;;;x
b_akiaq;Akiaq;;;;;;;;;;;;;x
b_akii_adj;Akian;;;;;;;;;;;;;x
b_akii;Akii;;;;;;;;;;;;;x
b_akimarkia_adj;Akimarkian;;;;;;;;;;;;;x
b_akimarkia;Akimarkia;;;;;;;;;;;;;x
b_akisath_adj;Akisathian;;;;;;;;;;;;;x
b_akisath;Akisath;;;;;;;;;;;;;x
b_akkadash_adj;Akkadashian;;;;;;;;;;;;;x
b_akkadash;Akkadash;;;;;;;;;;;;;x
b_akkaer_adj;Akkaerian;;;;;;;;;;;;;x
b_akkaer;Akkaer;;;;;;;;;;;;;x
b_akkakime_adj;Akkakimean;;;;;;;;;;;;;x
b_akkakime;Akkakime;;;;;;;;;;;;;x
b_akkan_adj;Akkanian;;;;;;;;;;;;;x
b_akkan;Akkan;;;;;;;;;;;;;x
b_akkars_adj;Akkarsian;;;;;;;;;;;;;x
b_akkars;Akkars;;;;;;;;;;;;;x
b_akkash_adj;Akkashian;;;;;;;;;;;;;x
b_akkash;Akkash;;;;;;;;;;;;;x
b_akkinguktoka_adj;Akkinguktokan;;;;;;;;;;;;;x
b_akkinguktoka;Akkinguktoka;;;;;;;;;;;;;x
b_akkiq_adj;Akkiqian;;;;;;;;;;;;;x
b_akkiq;Akkiq;;;;;;;;;;;;;x
b_akkolat_adj;Akkolatian;;;;;;;;;;;;;x
b_akkolat;Akkolat;;;;;;;;;;;;;x
b_akot_adj;Akotian;;;;;;;;;;;;;x
b_akot;Akot;;;;;;;;;;;;;x
b_akshu_adj;Akshian;;;;;;;;;;;;;x
b_akshu;Akshu;;;;;;;;;;;;;x
b_aktokisasaq_adj;Aktokisasaqian;;;;;;;;;;;;;x
b_aktokisasaq;Aktokisasaq;;;;;;;;;;;;;x
b_akun_adj;Akunian;;;;;;;;;;;;;x
b_akun;Akun;;;;;;;;;;;;;x
b_akute_adj;Akutean;;;;;;;;;;;;;x
b_akute;Akute;;;;;;;;;;;;;x
b_akvaumase;Akvaumase;;;;;;;;;;;;;x
b_al_abid_adj;Al Abidian;;;;;;;;;;;;;x
b_al_abid;Al Abid;;;;;;;;;;;;;x
b_al_anf_adj;Al-Anfian;;;;;;;;;;;;;x
b_al_anf;Al-Anf;;;;;;;;;;;;;x
b_al_anwahr_adj;Al-Anwahrian;;;;;;;;;;;;;x
b_al_anwahr;Al-Anwahr;;;;;;;;;;;;;x
b_al_azra_adj;Al-Azran;;;;;;;;;;;;;x
b_al_azra;Al-Azra;;;;;;;;;;;;;x
b_al_barinnadi_adj;Al Barinnadian;;;;;;;;;;;;;x
b_al_barinnadi;Al Barinnadi;;;;;;;;;;;;;x
b_al_ghuwrat_adj;Al Ghuwratian;;;;;;;;;;;;;x
b_al_ghuwrat;Al Ghuwrat;;;;;;;;;;;;;x
b_al_harir_adj;Al-Haririan;;;;;;;;;;;;;x
b_al_harir;Al-Harir;;;;;;;;;;;;;x
