#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
creature_wemic_desc;Wemics are hybrid creatures with the upper bodies of muscular humans atop the entire bodies of lions. They live mainly in tropical plains, and are relatively unsociable to other races.;;;;;;;;;;;;;x
creature_lizardfolk;Lizardfolk;;;;;;;;;;;;;x
creature_lizardfolk_desc;Lizardfolk are cold-blooded and usually dwell in swamps. Their rulers are typically larger and stronger than their subjects, but even relatively peaceable lizardfolk still like to dine on human flesh from time to time.;;;;;;;;;;;;;x
creature_naga;Naga;;;;;;;;;;;;;x
creature_naga_desc;Nagas are highly intelligent serpentine beings, descended from the ancient sarrukh. They prefer warm climates, but can adapt elsewhere if need be. They are secretive, and it is hard to know the malicious ones from the merely anti-social.;;;;;;;;;;;;;x
creature_gith;Gith;;;;;;;;;;;;;x
creature_gith;The gith people humans, untold millennia ago, before being enslaved by the illithids. They rose up in a great slave rebellion, and upon their victory, split into mutually hostile factions which scattered to some of the most inhospitable parts of the multiverse. There, they have adapted and grown in mystic prowess.;;;;;;;;;;;;;x
creature_hobgoblin;Hobgoblin;;;;;;;;;;;;;x
creature_hobgoblin_desc;Hobgoblins are the larger, stronger, and more militarily adept cousins of the goblins. They are popular as mercenaries, and sometimes act as leaders and even rulers to tribes of goblins.;;;;;;;;;;;;;x
creature_bugbear;Bugbear;;;;;;;;;;;;;x
creature_bugbear_desc;Bugbears are huge, hairy goblins. They are much stronger than their smaller kin, but if anything less agreeable. They keep to themselves for the most part, but are capable of awesome destruction if angered.;;;;;;;;;;;;;x
creature_gnoll;Gnoll;;;;;;;;;;;;;x
creature_gnoll_desc;Gnolls are a humanoid species unto themselves. Resembling bipedal hyenas, they are agile and cruel warriors, and their cruelty to their victims and captives is legendary. They gladly serve as mercenaries and vassals for other species whom they see as sufficiently ruthless, but their first loyalty is always to themselves and their fiendish deities.;;;;;;;;;;;;;x
