#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_ching_tung;Ch'ing Tung;Ch'ing Tung;Ch'ing Tung;;Ch'ing Tung;;;;;;;;;x
k_ching_tung_adj;Ch'ing Tungian;;Ch'ing Tunger;;;;;;;;;;;x
k_chondalwood;Chondalwood;Chondalwood;Chondalwood;;Chondalwood;;;;;;;;;x
k_chondalwood_adj;Chondalwoodian;;chondalwooder;;;;;;;;;;;x
k_chondath;Chondath;Chondath;Chondath;;Chondath;;;;;;;;;x
k_chondath_adj;Chondathian;;chondather;;;;;;;;;;;x
k_chukei;Chukei;Chukei;Chukei;;Chukei;;;;;;;;;x
k_chukei_adj;Chukian;;chuker;;;;;;;;;;;x
k_chult;Chult;Chult;Chult;;Chult;;;;;;;;;x
k_chult_adj;Chultian;;chulter;;;;;;;;;;;x
k_cities_of_the_north;Cities of the North;Cities of the North;Cities of the North;;Cities of the North;;;;;;;;;x
k_cities_of_the_north_adj;Cities of the Northian;;Cities of the Norther;;;;;;;;;;;x
k_commani;Commani;Commani;Commani;;Commani;;;;;;;;;x
k_commani_adj;Commanian;;commaner;;;;;;;;;;;x
k_cormanthor;Cormanthor;Cormanthor;Cormanthor;;Cormanthor;;;;;;;;;x
k_cormanthor_adj;Cormanthorian;;cormanthorer;;;;;;;;;;;x
k_cormyr;Cormyr;Cormyr;Cormyr;;Cormyr;;;;;;;;;x
k_cormyr_adj;Cormyrian;;cormyrer;;;;;;;;;;;x
k_corsair_domains;Corsair Domains;Corsair Domains;Corsair Domains;;Corsair Domains;;;;;;;;;x
k_corsair_domains_adj;Corsair Domainsian;;Corsair Domainser;;;;;;;;;;;x
k_daggerford;Daggerford;Daggerford;Daggerford;;Daggerford;;;;;;;;;x
k_daggerford_adj;Daggerfordian;;daggerforder;;;;;;;;;;;x
k_dalat;Dalat;Dalat;Dalat;;Dalat;;;;;;;;;x
k_dalat_adj;Dalatian;;dalater;;;;;;;;;;;x
k_dalelands;Dalelands;Dalelands;Dalelands;;Dalelands;;;;;;;;;x
k_dalelands_adj;Dalelandsian;;dalelandser;;;;;;;;;;;x
k_damara;Damara;Damara;Damara;;Damara;;;;;;;;;x
k_damara_adj;Damaran;;damarer;;;;;;;;;;;x
k_dambrath;Dambrath;Dambrath;Dambrath;;Dambrath;;;;;;;;;x
k_dambrath_adj;Dambrathian;;dambrather;;;;;;;;;;;x
k_deepened_dark;Deepened Dark;Deepened Dark;Deepened Dark;;Deepened Dark;;;;;;;;;x
k_deepened_dark_adj;Deepened Darkian;;Deepened Darker;;;;;;;;;;;x
k_delimbiyr;Delimbiyr;Delimbiyr;Delimbiyr;;Delimbiyr;;;;;;;;;x
k_delimbiyr_adj;Delimbiyrian;;delimbiyrer;;;;;;;;;;;x
k_dessarin;Dessarin;Dessarin;Dessarin;;Dessarin;;;;;;;;;x
k_dessarin_adj;Dessarinian;;dessariner;;;;;;;;;;;x
k_dragon_coast;Dragon Coast;Dragon Coast;Dragon Coast;;Dragon Coast;;;;;;;;;x
k_dragon_coast_adj;Dragon Coastian;;Dragon Coaster;;;;;;;;;;;x
k_dunspeirrin;Dunspeirrin;Dunspeirrin;Dunspeirrin;;Dunspeirrin;;;;;;;;;x
k_dunspeirrin_adj;Dunspeirrinian;;dunspeirriner;;;;;;;;;;;x
k_durpar;Durpar;Durpar;Durpar;;Durpar;;;;;;;;;x
k_durpar_adj;Durparian;;durparer;;;;;;;;;;;x
k_eastern_kingdoms;Eastern Kingdoms;Eastern Kingdoms;Eastern Kingdoms;;Eastern Kingdoms;;;;;;;;;x
k_eastern_kingdoms_adj;Eastern Kingdomsian;;Eastern Kingdomser;;;;;;;;;;;x
k_eastern_shaar;Eastern Shaar;Eastern Shaar;Eastern Shaar;;Eastern Shaar;;;;;;;;;x
k_eastern_shaar_adj;Eastern Shaarian;;Eastern Shaarer;;;;;;;;;;;x
k_elturgard;Elturgard;Elturgard;Elturgard;;Elturgard;;;;;;;;;x
k_elturgard_adj;Elturgardian;;elturgarder;;;;;;;;;;;x
k_erlkazar;Erlkazar;Erlkazar;Erlkazar;;Erlkazar;;;;;;;;;x
k_erlkazar_adj;Erlkazarian;;erlkazarer;;;;;;;;;;;x
k_estagund;Estagund;Estagund;Estagund;;Estagund;;;;;;;;;x
k_estagund_adj;Estagundian;;estagunder;;;;;;;;;;;x
k_evereska;Evereska;Evereska;Evereska;;Evereska;;;;;;;;;x
k_evereska_adj;Evereskan;;everesker;;;;;;;;;;;x
k_evermeet;Evermeet;Evermeet;Evermeet;;Evermeet;;;;;;;;;x
k_evermeet_adj;Evermeetian;;evermeeter;;;;;;;;;;;x
k_fankiang;Fankiang;Fankiang;Fankiang;;Fankiang;;;;;;;;;x
k_fankiang_adj;Fankiangian;;fankianger;;;;;;;;;;;x
k_forest_of_mir;Forest of Mir;Forest of Mir;Forest of Mir;;Forest of Mir;;;;;;;;;x
k_forest_of_mir_adj;Forest of Mirian;;Forest of Mirer;;;;;;;;;;;x
k_forests_of_amiar;Forests of Amiar;Forests of Amiar;Forests of Amiar;;Forests of Amiar;;;;;;;;;x
k_forests_of_amiar_adj;Forests of Amiarian;;Forests of Amiarer;;;;;;;;;;;x
k_frozenfar;Frozenfar;Frozenfar;Frozenfar;;Frozenfar;;;;;;;;;x
k_frozenfar_adj;Frozenfarian;;frozenfarer;;;;;;;;;;;x
k_great_dale;Great Dale;Great Dale;Great Dale;;Great Dale;;;;;;;;;x
k_great_dale_adj;Great Dalean;;Great Daler;;;;;;;;;;;x
k_guge;Guge;Guge;Guge;;Guge;;;;;;;;;x
k_guge_adj;Gugean;;guger;;;;;;;;;;;x
k_gur;Gur;Gur;Gur;;Gur;;;;;;;;;x
k_gur_adj;Gurian;;gurer;;;;;;;;;;;x
k_halruaa;Halruaa;Halruaa;Halruaa;;Halruaa;;;;;;;;;x
k_halruaa_adj;Halruaan;;halrer;;;;;;;;;;;x
k_haunted_lands;Haunted Lands;Haunted Lands;Haunted Lands;;Haunted Lands;;;;;;;;;x
k_haunted_lands_adj;Haunted Landsian;;Haunted Landser;;;;;;;;;;;x
k_high_forest;High Forest;High Forest;High Forest;;High Forest;;;;;;;;;x
k_high_forest_adj;High Forestian;;High Forester;;;;;;;;;;;x
k_high_ice;High Ice;High Ice;High Ice;;High Ice;;;;;;;;;x
k_high_ice_adj;High Icean;;High Icer;;;;;;;;;;;x
k_icewind_dale;Icewind Dale;Icewind Dale;Icewind Dale;;Icewind Dale;;;;;;;;;x
k_icewind_dale_adj;Icewind Dalean;;Icewind Daler;;;;;;;;;;;x
k_illefarn;Illefarn;Illefarn;Illefarn;;Illefarn;;;;;;;;;x
k_illefarn_adj;Illefarnian;;illefarner;;;;;;;;;;;x
k_impiltur;Impiltur;Impiltur;Impiltur;;Impiltur;;;;;;;;;x
k_impiltur_adj;Impilturian;;impilturer;;;;;;;;;;;x
k_ironfang_deep;Ironfang Deep;Ironfang Deep;Ironfang Deep;;Ironfang Deep;;;;;;;;;x
k_ironfang_deep_adj;Ironfang Deepian;;Ironfang Deeper;;;;;;;;;;;x
k_kaghun;Kaghun;Kaghun;Kaghun;;Kaghun;;;;;;;;;x
k_kaghun_adj;Kaghunian;;kaghuner;;;;;;;;;;;x
k_kao_shan;Kao Shan;Kao Shan;Kao Shan;;Kao Shan;;;;;;;;;x
k_kao_shan_adj;Kao Shanian;;Kao Shaner;;;;;;;;;;;x
k_khassidi;Khassidi;Khassidi;Khassidi;;Khassidi;;;;;;;;;x
k_khassidi_adj;Khassidian;;khassider;;;;;;;;;;;x
k_khazari;Khazari;Khazari;Khazari;;Khazari;;;;;;;;;x
k_khazari_adj;Khazarian;;khazarer;;;;;;;;;;;x
k_lantan;Lantan;Lantan;Lantan;;Lantan;;;;;;;;;x
k_lantan_adj;Lantanian;;lantaner;;;;;;;;;;;x
k_lapaliiya;Lapaliiya;Lapaliiya;Lapaliiya;;Lapaliiya;;;;;;;;;x
k_lapaliiya_adj;Lapaliiyan;;lapaler;;;;;;;;;;;x
k_larang;Larang;Larang;Larang;;Larang;;;;;;;;;x
k_larang_adj;Larangian;;laranger;;;;;;;;;;;x
k_luiren;Luiren;Luiren;Luiren;;Luiren;;;;;;;;;x
k_luiren_adj;Luirenian;;luirener;;;;;;;;;;;x
k_luskan;Luskan;Luskan;Luskan;;Luskan;;;;;;;;;x
k_luskan_adj;Luskanian;;luskaner;;;;;;;;;;;x
k_mai_yuan;Mai Yuan;Mai Yuan;Mai Yuan;;Mai Yuan;;;;;;;;;x
k_mai_yuan_adj;Mai Yuanian;;Mai Yuaner;;;;;;;;;;;x
k_mhair;Mhair;Mhair;Mhair;;Mhair;;;;;;;;;x
k_mhair_adj;Mhairian;;mhairer;;;;;;;;;;;x
k_middlerealms;Middlerealms;Middlerealms;Middlerealms;;Middlerealms;;;;;;;;;x
k_middlerealms_adj;Middlerealmsian;;middlerealmser;;;;;;;;;;;x
k_mirabar;Mirabar;Mirabar;Mirabar;;Mirabar;;;;;;;;;x
k_mirabar_adj;Mirabarian;;mirabarer;;;;;;;;;;;x
k_mithral_hall;Mithral Hall;Mithral Hall;Mithral Hall;;Mithral Hall;;;;;;;;;x
k_mithral_hall_adj;Mithral Hallian;;Mithral Haller;;;;;;;;;;;x
k_moonsea;Moonsea;Moonsea;Moonsea;;Moonsea;;;;;;;;;x
k_moonsea_adj;Moonsean;;moonser;;;;;;;;;;;x
k_moonshae;Moonshae;Moonshae;Moonshae;;Moonshae;;;;;;;;;x
k_moonshae_adj;Moonshaean;;moonsher;;;;;;;;;;;x
k_mulhorand;Mulhorand;Mulhorand;Mulhorand;;Mulhorand;;;;;;;;;x
k_mulhorand_adj;Mulhorandian;;mulhorander;;;;;;;;;;;x
k_murghom;Murghôm;Murghôm;Murghôm;;Murghôm;;;;;;;;;x
k_murghom_adj;Murghômian;;murghômer;;;;;;;;;;;x
k_naican;Naican;Naican;Naican;;Naican;;;;;;;;;x
k_naican_adj;Naicanian;;naicaner;;;;;;;;;;;x
k_najara;Najara;Najara;Najara;;Najara;;;;;;;;;x
k_najara_adj;Najaran;;najarer;;;;;;;;;;;x
k_narfell;Narfell;Narfell;Narfell;;Narfell;;;;;;;;;x
k_narfell_adj;Narfellian;;narfeller;;;;;;;;;;;x
k_nelanther_isles;Nelanther Isles;Nelanther Isles;Nelanther Isles;;Nelanther Isles;;;;;;;;;x
k_nelanther_isles_adj;Nelanther Islesian;;Nelanther Isleser;;;;;;;;;;;x
k_neverwinter;Neverwinter;Neverwinter;Neverwinter;;Neverwinter;;;;;;;;;x
k_neverwinter_adj;Neverwinterian;;neverwinterer;;;;;;;;;;;x
k_nimbral;Nimbral;Nimbral;Nimbral;;Nimbral;;;;;;;;;x
k_nimbral_adj;Nimbralian;;nimbraler;;;;;;;;;;;x
k_northlander_isles;Northlander Isles;Northlander Isles;Northlander Isles;;Northlander Isles;;;;;;;;;x
k_northlander_isles_adj;Northlander Islesian;;Northlander Isleser;;;;;;;;;;;x
k_oigur;Oigur;Oigur;Oigur;;Oigur;;;;;;;;;x
k_oigur_adj;Oigurian;;oigurer;;;;;;;;;;;x
k_old_netheril;Old Netheril;Old Netheril;Old Netheril;;Old Netheril;;;;;;;;;x
k_old_netheril_adj;Old Netherilian;;Old Netheriler;;;;;;;;;;;x
k_old_shanatar;Old Shanatar;Old Shanatar;Old Shanatar;;Old Shanatar;;;;;;;;;x
k_old_shanatar_adj;Old Shanatarian;;Old Shanatarer;;;;;;;;;;;x
k_pasar;Pasar;Pasar;Pasar;;Pasar;;;;;;;;;x
k_pasar_adj;Pasarian;;pasarer;;;;;;;;;;;x
k_pelvuria;Pelvuria;Pelvuria;Pelvuria;;Pelvuria;;;;;;;;;x
k_pelvuria_adj;Pelvurian;;pelvurer;;;;;;;;;;;x
k_pirate_isles;Pirate Isles;Pirate Isles;Pirate Isles;;Pirate Isles;;;;;;;;;x
k_pirate_isles_adj;Pirate Islesian;;Pirate Isleser;;;;;;;;;;;x
k_quirish;Quirish;Quirish;Quirish;;Quirish;;;;;;;;;x
k_quirish_adj;Quirishian;;quirisher;;;;;;;;;;;x
k_ra_khati;Ra-Khati;Ra-Khati;Ra-Khati;;Ra-Khati;;;;;;;;;x
k_ra_khati_adj;Ra-Khatian;;ra-khater;;;;;;;;;;;x
k_rashemen;Rashemen;Rashemen;Rashemen;;Rashemen;;;;;;;;;x
k_rashemen_adj;Rashemenian;;rashemener;;;;;;;;;;;x
k_raurin;Raurin;Raurin;Raurin;;Raurin;;;;;;;;;x
k_raurin_adj;Raurinian;;rauriner;;;;;;;;;;;x
k_samarach;Samarach;Samarach;Samarach;;Samarach;;;;;;;;;x
k_samarach_adj;Samarachian;;samaracher;;;;;;;;;;;x
k_savage_north;Savage North;Savage North;Savage North;;Savage North;;;;;;;;;x
k_savage_north_adj;Savage Northian;;Savage Norther;;;;;;;;;;;x
k_sembia;Sembia;Sembia;Sembia;;Sembia;;;;;;;;;x
k_sembia_adj;Sembian;;sember;;;;;;;;;;;x
k_sempadan;Sempadan;Sempadan;Sempadan;;Sempadan;;;;;;;;;x
k_sempadan_adj;Sempadanian;;sempadaner;;;;;;;;;;;x
k_semphar;Semphar;Semphar;Semphar;;Semphar;;;;;;;;;x
k_semphar_adj;Sempharian;;sempharer;;;;;;;;;;;x
k_sespech;Sespech;Sespech;Sespech;;Sespech;;;;;;;;;x
k_sespech_adj;Sespechian;;sespecher;;;;;;;;;;;x
k_shaareach;Shaareach;Shaareach;Shaareach;;Shaareach;;;;;;;;;x
k_shaareach_adj;Shaareachian;;shaareacher;;;;;;;;;;;x
k_shalhoond;Shalhoond;Shalhoond;Shalhoond;;Shalhoond;;;;;;;;;x
k_shalhoond_adj;Shalhoondian;;shalhoonder;;;;;;;;;;;x
k_shanatar_deeps;Shanatar Deeps;Shanatar Deeps;Shanatar Deeps;;Shanatar Deeps;;;;;;;;;x
k_shanatar_deeps_adj;Shanatar Deepsian;;Shanatar Deepser;;;;;;;;;;;x
k_silver_marches;Silver Marches;Silver Marches;Silver Marches;;Silver Marches;;;;;;;;;x
k_silver_marches_adj;Silver Marchesian;;Silver Marcheser;;;;;;;;;;;x
k_sossal;Sossal;Sossal;Sossal;;Sossal;;;;;;;;;x
k_sossal_adj;Sossalian;;sossaler;;;;;;;;;;;x
k_sunset;Sunset;Sunset;Sunset;;Sunset;;;;;;;;;x
k_sunset_adj;Sunsetian;;sunseter;;;;;;;;;;;x
k_synnoria;Synnoria;Synnoria;Synnoria;;Synnoria;;;;;;;;;x
k_synnoria_adj;Synnorian;;synnorer;;;;;;;;;;;x
k_tabot;Tabot;Tabot;Tabot;;Tabot;;;;;;;;;x
k_tabot_adj;Tabotian;;taboter;;;;;;;;;;;x
k_tashalar;Tashalar;Tashalar;Tashalar;;Tashalar;;;;;;;;;x
k_tashalar_adj;Tashalarian;;tashalarer;;;;;;;;;;;x
k_tethyr;Tethyr;Tethyr;Tethyr;;Tethyr;;;;;;;;;x
k_tethyr_adj;Tethyrian;;tethyrer;;;;;;;;;;;x
k_tharsult;Tharsult;Tharsult;Tharsult;;Tharsult;;;;;;;;;x
k_tharsult_adj;Tharsultian;;tharsulter;;;;;;;;;;;x
k_thay;Thay;Thay;Thay;;Thay;;;;;;;;;x
k_thay_adj;Thaian;;thaer;;;;;;;;;;;x
k_the_darklands;The Darklands;The Darklands;The Darklands;;The Darklands;;;;;;;;;x
k_the_darklands_adj;The Darklandsian;;The Darklandser;;;;;;;;;;;x
k_the_northdark;The Northdark;The Northdark;The Northdark;;The Northdark;;;;;;;;;x
k_the_northdark_adj;The Northdarkian;;The Northdarker;;;;;;;;;;;x
k_the_rift;The Rift;The Rift;The Rift;;The Rift;;;;;;;;;x
k_the_rift_adj;The Riftian;;The Rifter;;;;;;;;;;;x
k_the_shaar;The Shaar;The Shaar;The Shaar;;The Shaar;;;;;;;;;x
k_the_shaar_adj;The Shaarian;;The Shaarer;;;;;;;;;;;x
k_the_swagdar;The Swagdar;The Swagdar;The Swagdar;;The Swagdar;;;;;;;;;x
k_the_swagdar_adj;The Swagdarian;;The Swagdarer;;;;;;;;;;;x
k_the_vast;The Vast;The Vast;The Vast;;The Vast;;;;;;;;;x
k_the_vast_adj;The Vastian;;The Vaster;;;;;;;;;;;x
k_thesk;Thesk;Thesk;Thesk;;Thesk;;;;;;;;;x
k_thesk_adj;Theskian;;thesker;;;;;;;;;;;x
k_thindol;Thindol;Thindol;Thindol;;Thindol;;;;;;;;;x
k_thindol_adj;Thindolian;;thindoler;;;;;;;;;;;x
k_tortured_lands;Tortured Lands;Tortured Lands;Tortured Lands;;Tortured Lands;;;;;;;;;x
k_tortured_lands_adj;Tortured Landsian;;Tortured Landser;;;;;;;;;;;x
k_tsu_tsu;Tsu-Tsu;Tsu-Tsu;Tsu-Tsu;;Tsu-Tsu;;;;;;;;;x
k_tsu_tsu_adj;Tsu-Tsian;;tsu-tser;;;;;;;;;;;x
k_tuigan;Tuigan;Tuigan;Tuigan;;Tuigan;;;;;;;;;x
k_tuigan_adj;Tuiganian;;tuiganer;;;;;;;;;;;x
k_turlaghh;Turlaghh;Turlaghh;Turlaghh;;Turlaghh;;;;;;;;;x
k_turlaghh_adj;Turlaghhian;;turlaghher;;;;;;;;;;;x
k_turmish;Turmish;Turmish;Turmish;;Turmish;;;;;;;;;x
k_turmish_adj;Turmishian;;turmisher;;;;;;;;;;;x
k_ulgarth;Ulgarth;Ulgarth;Ulgarth;;Ulgarth;;;;;;;;;x
k_ulgarth_adj;Ulgarthian;;ulgarther;;;;;;;;;;;x
k_unther;Unther;Unther;Unther;;Unther;;;;;;;;;x
k_unther_adj;Untherian;;untherer;;;;;;;;;;;x
k_vaasa;Vaasa;Vaasa;Vaasa;;Vaasa;;;;;;;;;x
k_vaasa_adj;Vaasan;;vaaser;;;;;;;;;;;x
k_var;Var;Var;Var;;Var;;;;;;;;;x
k_var_adj;Varian;;varer;;;;;;;;;;;x
k_veldorn;Veldorn;Veldorn;Veldorn;;Veldorn;;;;;;;;;x
k_veldorn_adj;Veldornian;;veldorner;;;;;;;;;;;x
k_vilhon_reach;Vilhon Reach;Vilhon Reach;Vilhon Reach;;Vilhon Reach;;;;;;;;;x
k_vilhon_reach_adj;Vilhon Reachian;;Vilhon Reacher;;;;;;;;;;;x
k_waterdeep;Waterdeep;Waterdeep;Waterdeep;;Waterdeep;;;;;;;;;x
k_waterdeep_adj;Waterdeepian;;waterdeeper;;;;;;;;;;;x
k_wealdath;Wealdath;Wealdath;Wealdath;;Wealdath;;;;;;;;;x
k_wealdath_adj;Wealdathian;;wealdather;;;;;;;;;;;x
k_yikaria;Yikaria;Yikaria;Yikaria;;Yikaria;;;;;;;;;x
k_yikaria_adj;Yikarian;;yikarer;;;;;;;;;;;x
k_yui;Yui;Yui;Yui;;Yui;;;;;;;;;x
k_yui_adj;Yian;;er;;;;;;;;;;;x
k_zamogedi;Zamogedi;Zamogedi;Zamogedi;;Zamogedi;;;;;;;;;x
k_zamogedi_adj;Zamogedian;;zamogeder;;;;;;;;;;;x
