#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_alyszily_adj;Alyszilian;;alysziler;;;;;;;;;;;x
c_amassa;Amassa;Amassa;Amassa;;Amassa;;;;;;;;;x
c_amassa_adj;Amassan;;amasser;;;;;;;;;;;x
c_amazandar;Amazandar;Amazandar;Amazandar;;Amazandar;;;;;;;;;x
c_amazandar_adj;Amazandarian;;amazandarer;;;;;;;;;;;x
c_amkethran;Amkethran;Amkethran;Amkethran;;Amkethran;;;;;;;;;x
c_amkethran_adj;Amkethranian;;amkethraner;;;;;;;;;;;x
c_ammarindar;Ammarindar;Ammarindar;Ammarindar;;Ammarindar;;;;;;;;;x
c_ammarindar_adj;Ammarindarian;;ammarindarer;;;;;;;;;;;x
c_ammathluir;Ammathluir;Ammathluir;Ammathluir;;Ammathluir;;;;;;;;;x
c_ammathluir_adj;Ammathluirian;;ammathluirer;;;;;;;;;;;x
c_ammathtar;Ammathtar;Ammathtar;Ammathtar;;Ammathtar;;;;;;;;;x
c_ammathtar_adj;Ammathtarian;;ammathtarer;;;;;;;;;;;x
c_amnwater;Amnwater;Amnwater;Amnwater;;Amnwater;;;;;;;;;x
c_amnwater_adj;Amnwaterian;;amnwaterer;;;;;;;;;;;x
c_amphail;Amphail;Amphail;Amphail;;Amphail;;;;;;;;;x
c_amphail_adj;Amphailian;;amphailer;;;;;;;;;;;x
c_amruthar;Amruthar;Amruthar;Amruthar;;Amruthar;;;;;;;;;x
c_amruthar_adj;Amrutharian;;amrutharer;;;;;;;;;;;x
c_amry;Amry;Amry;Amry;;Amry;;;;;;;;;x
c_amry_adj;Amrian;;amrer;;;;;;;;;;;x
c_anaknanae;Anaknanae;Anaknanae;Anaknanae;;Anaknanae;;;;;;;;;x
c_anaknanae_adj;Anaknanaean;;anaknaner;;;;;;;;;;;x
c_ananyndh_lynngha;Ananyndh Lynngha;Ananyndh Lynngha;Ananyndh Lynngha;;Ananyndh Lynngha;;;;;;;;;x
c_ananyndh_lynngha_adj;Ananyndh Lynnghan;;Ananyndh Lynngher;;;;;;;;;;;x
c_anarath;Anarath;Anarath;Anarath;;Anarath;;;;;;;;;x
c_anarath_adj;Anarathian;;anarather;;;;;;;;;;;x
c_anauril;Anauril;Anauril;Anauril;;Anauril;;;;;;;;;x
c_anauril_adj;Anaurilian;;anauriler;;;;;;;;;;;x
c_angol;Angol;Angol;Angol;;Angol;;;;;;;;;x
c_angol_adj;Angolian;;angoler;;;;;;;;;;;x
c_anhaurz;Anhaurz;Anhaurz;Anhaurz;;Anhaurz;;;;;;;;;x
c_anhaurz_adj;Anhaurzian;;anhaurzer;;;;;;;;;;;x
c_anistae;Anistae;Anistae;Anistae;;Anistae;;;;;;;;;x
c_anistae_adj;Anistaean;;anister;;;;;;;;;;;x
c_ankhapur;Ankhapur;Ankhapur;Ankhapur;;Ankhapur;;;;;;;;;x
c_ankhapur_adj;Ankhapurian;;ankhapurer;;;;;;;;;;;x
c_ankhwood;Ankhwood;Ankhwood;Ankhwood;;Ankhwood;;;;;;;;;x
c_ankhwood_adj;Ankhwoodian;;ankhwooder;;;;;;;;;;;x
c_anktarina;Anktarina;Anktarina;Anktarina;;Anktarina;;;;;;;;;x
c_anktarina_adj;Anktarinan;;anktariner;;;;;;;;;;;x
c_ansi;Ansi;Ansi;Ansi;;Ansi;;;;;;;;;x
c_ansi_adj;Ansian;;anser;;;;;;;;;;;x
c_arabalar;Arabalar;Arabalar;Arabalar;;Arabalar;;;;;;;;;x
c_arabalar_adj;Arabalarian;;arabalarer;;;;;;;;;;;x
c_arabel;Arabel;Arabel;Arabel;;Arabel;;;;;;;;;x
c_arabel_adj;Arabelian;;arabeler;;;;;;;;;;;x
c_araksa;Araksa;Araksa;Araksa;;Araksa;;;;;;;;;x
c_araksa_adj;Araksan;;arakser;;;;;;;;;;;x
c_araugul;Araugul;Araugul;Araugul;;Araugul;;;;;;;;;x
c_araugul_adj;Araugulian;;arauguler;;;;;;;;;;;x
c_arcata;Arcata;Arcata;Arcata;;Arcata;;;;;;;;;x
c_arcata_adj;Arcatan;;arcater;;;;;;;;;;;x
c_archendale;Archendale;Archendale;Archendale;;Archendale;;;;;;;;;x
c_archendale_adj;Archendalean;;archendaler;;;;;;;;;;;x
c_ardauinnerr_telminor;Ardauinnerr Telminor;Ardauinnerr Telminor;Ardauinnerr Telminor;;Ardauinnerr Telminor;;;;;;;;;x
c_ardauinnerr_telminor_adj;Ardauinnerr Telminorian;;Ardauinnerr Telminorer;;;;;;;;;;;x
c_ardeep_forest;Ardeep Forest;Ardeep Forest;Ardeep Forest;;Ardeep Forest;;;;;;;;;x
c_ardeep_forest_adj;Ardeep Forestian;;Ardeep Forester;;;;;;;;;;;x
c_ardeepsward;Ardeepsward;Ardeepsward;Ardeepsward;;Ardeepsward;;;;;;;;;x
c_ardeepsward_adj;Ardeepswardian;;ardeepswarder;;;;;;;;;;;x
c_aririfise;Aririfise;Aririfise;Aririfise;;Aririfise;;;;;;;;;x
c_aririfise_adj;Aririfisean;;aririfiser;;;;;;;;;;;x
c_armridge;Armridge;Armridge;Armridge;;Armridge;;;;;;;;;x
c_armridge_adj;Armridgean;;armridger;;;;;;;;;;;x
c_arn_forest;Arn Forest;Arn Forest;Arn Forest;;Arn Forest;;;;;;;;;x
c_arn_forest_adj;Arn Forestian;;Arn Forester;;;;;;;;;;;x
c_arrabar;Arrabar;Arrabar;Arrabar;;Arrabar;;;;;;;;;x
c_arrabar_adj;Arrabarian;;arrabarer;;;;;;;;;;;x
c_arran;Arran;Arran;Arran;;Arran;;;;;;;;;x
c_arran_adj;Arranian;;arraner;;;;;;;;;;;x
c_arthyn;Arthyn;Arthyn;Arthyn;;Arthyn;;;;;;;;;x
c_arthyn_adj;Arthynian;;arthyner;;;;;;;;;;;x
c_arylon;Arylon;Arylon;Arylon;;Arylon;;;;;;;;;x
c_arylon_adj;Arylonian;;aryloner;;;;;;;;;;;x
c_asbravn;Asbravn;Asbravn;Asbravn;;Asbravn;;;;;;;;;x
c_asbravn_adj;Asbravnian;;asbravner;;;;;;;;;;;x
c_ashanvast;Ashanvast;Ashanvast;Ashanvast;;Ashanvast;;;;;;;;;x
c_ashanvast_adj;Ashanvastian;;ashanvaster;;;;;;;;;;;x
c_ashenwood;Ashenwood;Ashenwood;Ashenwood;;Ashenwood;;;;;;;;;x
c_ashenwood_adj;Ashenwoodian;;ashenwooder;;;;;;;;;;;x
c_asher_plain;Asher Plain;Asher Plain;Asher Plain;;Asher Plain;;;;;;;;;x
c_asher_plain_adj;Asher Plainian;;Asher Plainer;;;;;;;;;;;x
c_askauyn_tangle;Askauyn Tangle;Askauyn Tangle;Askauyn Tangle;;Askauyn Tangle;;;;;;;;;x
c_askauyn_tangle_adj;Askauyn Tanglean;;Askauyn Tangler;;;;;;;;;;;x
c_aspervi;Aspervi;Aspervi;Aspervi;;Aspervi;;;;;;;;;x
c_aspervi_adj;Aspervian;;asperver;;;;;;;;;;;x
c_asple;Asple;Asple;Asple;;Asple;;;;;;;;;x
c_asple_adj;Asplean;;aspler;;;;;;;;;;;x
c_assam;Assam;Assam;Assam;;Assam;;;;;;;;;x
c_assam_adj;Assamian;;assamer;;;;;;;;;;;x
c_assundath;Assundath;Assundath;Assundath;;Assundath;;;;;;;;;x
c_assundath_adj;Assundathian;;assundather;;;;;;;;;;;x
c_asylum;Asylum;Asylum;Asylum;;Asylum;;;;;;;;;x
c_asylum_adj;Asylumian;;asylumer;;;;;;;;;;;x
c_atai;Atai;Atai;Atai;;Atai;;;;;;;;;x
c_atai_adj;Atian;;ater;;;;;;;;;;;x
c_atars_looking_glass;At’ar’s Looking Glass;At’ar’s Looking Glass;At’ar’s Looking Glass;;At’ar’s Looking Glass;;;;;;;;;x
c_atars_looking_glass_adj;At’ar’s Looking Glassian;;At’ar’s Looking Glasser;;;;;;;;;;;x
c_athab_cape;Athab Cape;Athab Cape;Athab Cape;;Athab Cape;;;;;;;;;x
c_athab_cape_adj;Athab Capean;;Athab Caper;;;;;;;;;;;x
c_athkatla;Athkatla;Athkatla;Athkatla;;Athkatla;;;;;;;;;x
c_athkatla_adj;Athkatlan;;athkatler;;;;;;;;;;;x
c_atoratgins;Atoratgins;Atoratgins;Atoratgins;;Atoratgins;;;;;;;;;x
c_atoratgins_adj;Atoratginsian;;atoratginser;;;;;;;;;;;x
c_aurora;Aurora;Aurora;Aurora;;Aurora;;;;;;;;;x
c_aurora_adj;Auroran;;aurorer;;;;;;;;;;;x
c_avax;Avax;Avax;Avax;;Avax;;;;;;;;;x
c_avax_adj;Avaxian;;avaxer;;;;;;;;;;;x
c_avyn;Avyn;Avyn;Avyn;;Avyn;;;;;;;;;x
c_avyn_adj;Avynian;;avyner;;;;;;;;;;;x
c_axard;Axard;Axard;Axard;;Axard;;;;;;;;;x
c_axard_adj;Axardian;;axarder;;;;;;;;;;;x
c_azhul_pass;Azhul Pass;Azhul Pass;Azhul Pass;;Azhul Pass;;;;;;;;;x
c_azhul_pass_adj;Azhul Passian;;Azhul Passer;;;;;;;;;;;x
c_azirrhat;Azirrhat;Azirrhat;Azirrhat;;Azirrhat;;;;;;;;;x
c_azirrhat_adj;Azirrhatian;;azirrhater;;;;;;;;;;;x
c_aztul;Aztul;Aztul;Aztul;;Aztul;;;;;;;;;x
c_aztul_adj;Aztulian;;aztuler;;;;;;;;;;;x
c_azun;Azun;Azun;Azun;;Azun;;;;;;;;;x
c_azun_adj;Azunian;;azuner;;;;;;;;;;;x
c_azuni;Azuni;Azuni;Azuni;;Azuni;;;;;;;;;x
c_azuni_adj;Azunian;;azuner;;;;;;;;;;;x
c_baelrah;Baelrah;Baelrah;Baelrah;;Baelrah;;;;;;;;;x
c_baelrah_adj;Baelrahian;;baelraher;;;;;;;;;;;x
c_bakhuk;Bakhuk;Bakhuk;Bakhuk;;Bakhuk;;;;;;;;;x
c_bakhuk_adj;Bakhukian;;bakhuker;;;;;;;;;;;x
c_balaj;Balaj;Balaj;Balaj;;Balaj;;;;;;;;;x
c_balaj_adj;Balajian;;balajer;;;;;;;;;;;x
c_baldurs_gate;Baldur's Gate;Baldur's Gate;Baldur's Gate;;Baldur's Gate;;;;;;;;;x
c_baldurs_gate_adj;Baldurs Gatean;;Baldur's Gater;;;;;;;;;;;x
c_bamas;Bamas;Bamas;Bamas;;Bamas;;;;;;;;;x
c_bamas_adj;Bamasian;;bamaser;;;;;;;;;;;x
c_banai;Banai;Banai;Banai;;Banai;;;;;;;;;x
c_banai_adj;Banian;;baner;;;;;;;;;;;x
c_banda;Banda;Banda;Banda;;Banda;;;;;;;;;x
c_banda_adj;Bandan;;bander;;;;;;;;;;;x
c_banlm;Banlm;Banlm;Banlm;;Banlm;;;;;;;;;x
c_banlm_adj;Banlmian;;banlmer;;;;;;;;;;;x
c_banu;Banu;Banu;Banu;;Banu;;;;;;;;;x
c_banu_adj;Banian;;baner;;;;;;;;;;;x
c_bara;Bara;Bara;Bara;;Bara;;;;;;;;;x
c_bara_adj;Baran;;barer;;;;;;;;;;;x
c_barakuir;Barakuir;Barakuir;Barakuir;;Barakuir;;;;;;;;;x
c_barakuir_adj;Barakuirian;;barakuirer;;;;;;;;;;;x
c_barbarians_road;Barbarian's Road;Barbarian's Road;Barbarian's Road;;Barbarian's Road;;;;;;;;;x
c_barbarians_road_adj;Barbarians Roadian;;Barbarian's Roader;;;;;;;;;;;x
c_bardshyr;Bardshyr;Bardshyr;Bardshyr;;Bardshyr;;;;;;;;;x
c_bardshyr_adj;Bardshyrian;;bardshyrer;;;;;;;;;;;x
c_bariya;Bariya;Bariya;Bariya;;Bariya;;;;;;;;;x
c_bariya_adj;Bariyan;;barer;;;;;;;;;;;x
c_barze;Barze;Barze;Barze;;Barze;;;;;;;;;x
c_barze_adj;Barzean;;barzer;;;;;;;;;;;x
c_bathme;Bathmé;Bathmé;Bathmé;;Bathmé;;;;;;;;;x
c_bathme_adj;Bathméian;;bathméer;;;;;;;;;;;x
c_batiriland;Batiriland;Batiriland;Batiriland;;Batiriland;;;;;;;;;x
c_batiriland_adj;Batirilandian;;batirilander;;;;;;;;;;;x
c_battle_of_the_bones;Battle of the Bones;Battle of the Bones;Battle of the Bones;;Battle of the Bones;;;;;;;;;x
c_battle_of_the_bones_adj;Battle of the Bonesian;;Battle of the Boneser;;;;;;;;;;;x
c_battledale;Battledale;Battledale;Battledale;;Battledale;;;;;;;;;x
c_battledale_adj;Battledalean;;battledaler;;;;;;;;;;;x
c_baurini;Baurini;Baurini;Baurini;;Baurini;;;;;;;;;x
c_baurini_adj;Baurinian;;bauriner;;;;;;;;;;;x
c_bauthwaf;Bauthwaf;Bauthwaf;Bauthwaf;;Bauthwaf;;;;;;;;;x
c_bauthwaf_adj;Bauthwafian;;bauthwafer;;;;;;;;;;;x
c_bavae;Bavae;Bavae;Bavae;;Bavae;;;;;;;;;x
c_bavae_adj;Bavaean;;baver;;;;;;;;;;;x
c_beacon_cairn;Beacon Cairn;Beacon Cairn;Beacon Cairn;;Beacon Cairn;;;;;;;;;x
c_beacon_cairn_adj;Beacon Cairnian;;Beacon Cairner;;;;;;;;;;;x
c_beacon_rocks;Beacon Rocks;Beacon Rocks;Beacon Rocks;;Beacon Rocks;;;;;;;;;x
c_beacon_rocks_adj;Beacon Rocksian;;Beacon Rockser;;;;;;;;;;;x
c_beast_lands;Beast Lands;Beast Lands;Beast Lands;;Beast Lands;;;;;;;;;x
c_beast_lands_adj;Beast Landsian;;Beast Landser;;;;;;;;;;;x
c_beastburn;Beastburn;Beastburn;Beastburn;;Beastburn;;;;;;;;;x
c_beastburn_adj;Beastburnian;;beastburner;;;;;;;;;;;x
c_beasts_coast;Beast’s Coast;Beast’s Coast;Beast’s Coast;;Beast’s Coast;;;;;;;;;x
c_beasts_coast_adj;Beast’s Coastian;;Beast’s Coaster;;;;;;;;;;;x
c_beaumars_gap;Beaumar's Gap;Beaumar's Gap;Beaumar's Gap;;Beaumar's Gap;;;;;;;;;x
c_beaumars_gap_adj;Beaumars Gapian;;Beaumar's Gaper;;;;;;;;;;;x
c_beland;Beland;Beland;Beland;;Beland;;;;;;;;;x
c_beland_adj;Belandian;;belander;;;;;;;;;;;x
c_beliard;Beliard;Beliard;Beliard;;Beliard;;;;;;;;;x
c_beliard_adj;Beliardian;;beliarder;;;;;;;;;;;x
c_belintholme;Belintholme;Belintholme;Belintholme;;Belintholme;;;;;;;;;x
c_belintholme_adj;Belintholmean;;belintholmer;;;;;;;;;;;x
c_beluir;Beluir;Beluir;Beluir;;Beluir;;;;;;;;;x
c_beluir_adj;Beluirian;;beluirer;;;;;;;;;;;x
c_beni_marqa;Beni Marqa;Beni Marqa;Beni Marqa;;Beni Marqa;;;;;;;;;x
c_beni_marqa_adj;Beni Marqan;;Beni Marqer;;;;;;;;;;;x
c_beowood;Beowood;Beowood;Beowood;;Beowood;;;;;;;;;x
c_beowood_adj;Beowoodian;;beowooder;;;;;;;;;;;x
c_berdusk;Berdusk;Berdusk;Berdusk;;Berdusk;;;;;;;;;x
c_berdusk_adj;Berduskian;;berdusker;;;;;;;;;;;x
c_beregost;Beregost;Beregost;Beregost;;Beregost;;;;;;;;;x
c_beregost_adj;Beregostian;;beregoster;;;;;;;;;;;x
c_bevorae;Bevorae;Bevorae;Bevorae;;Bevorae;;;;;;;;;x
c_bevorae_adj;Bevoraean;;bevorer;;;;;;;;;;;x
c_bezantur;Bezantur;Bezantur;Bezantur;;Bezantur;;;;;;;;;x
c_bezantur_adj;Bezanturian;;bezanturer;;;;;;;;;;;x
c_bezentil;Bezentil;Bezentil;Bezentil;;Bezentil;;;;;;;;;x
c_bezentil_adj;Bezentilian;;bezentiler;;;;;;;;;;;x
c_bhaluin;Bhaluin;Bhaluin;Bhaluin;;Bhaluin;;;;;;;;;x
c_bhaluin_adj;Bhaluinian;;bhaluiner;;;;;;;;;;;x
c_bhaulaea;Bhaulaea;Bhaulaea;Bhaulaea;;Bhaulaea;;;;;;;;;x
c_bhaulaea_adj;Bhaulaean;;bhauler;;;;;;;;;;;x
c_bhutan;Bhutan;Bhutan;Bhutan;;Bhutan;;;;;;;;;x
c_bhutan_adj;Bhutanian;;bhutaner;;;;;;;;;;;x
c_bidnop_so;Bidnop So;Bidnop So;Bidnop So;;Bidnop So;;;;;;;;;x
c_bidnop_so_adj;Bidnop Sian;;Bidnop Ser;;;;;;;;;;;x
c_bildoobaris;Bildoobaris;Bildoobaris;Bildoobaris;;Bildoobaris;;;;;;;;;x
c_bildoobaris_adj;Bildoobarisian;;bildoobariser;;;;;;;;;;;x
c_binatang;Binatang;Binatang;Binatang;;Binatang;;;;;;;;;x
c_binatang_adj;Binatangian;;binatanger;;;;;;;;;;;x
c_bisoturi;Bisoturi;Bisoturi;Bisoturi;;Bisoturi;;;;;;;;;x
c_bisoturi_adj;Bisoturian;;bisoturer;;;;;;;;;;;x
c_bitter_well;Bitter Well;Bitter Well;Bitter Well;;Bitter Well;;;;;;;;;x
c_bitter_well_adj;Bitter Wellian;;Bitter Weller;;;;;;;;;;;x
c_bjeoerns_pass;Bjeörn's Pass;Bjeörn's Pass;Bjeörn's Pass;;Bjeörn's Pass;;;;;;;;;x
c_bjeoerns_pass_adj;Bjeörns Passian;;Bjeörn's Passer;;;;;;;;;;;x
c_black_ash_plain;Black Ash Plain;Black Ash Plain;Black Ash Plain;;Black Ash Plain;;;;;;;;;x
c_black_ash_plain_adj;Black Ash Plainian;;Black Ash Plainer;;;;;;;;;;;x
c_blackford;Blackford;Blackford;Blackford;;Blackford;;;;;;;;;x
c_blackford_adj;Blackfordian;;blackforder;;;;;;;;;;;x
c_blackpools;Blackpools;Blackpools;Blackpools;;Blackpools;;;;;;;;;x
c_blackpools_adj;Blackpoolsian;;blackpoolser;;;;;;;;;;;x
c_blackvale;Blackvale;Blackvale;Blackvale;;Blackvale;;;;;;;;;x
c_blackvale_adj;Blackvalean;;blackvaler;;;;;;;;;;;x
c_blingdenstone;Blingdenstone;Blingdenstone;Blingdenstone;;Blingdenstone;;;;;;;;;x
c_blingdenstone_adj;Blingdenstonean;;blingdenstoner;;;;;;;;;;;x
c_bloodstone;Bloodstone;Bloodstone;Bloodstone;;Bloodstone;;;;;;;;;x
c_bloodstone_adj;Bloodstonean;;bloodstoner;;;;;;;;;;;x
c_blumantle_pass;Blumantle Pass;Blumantle Pass;Blumantle Pass;;Blumantle Pass;;;;;;;;;x
c_blumantle_pass_adj;Blumantle Passian;;Blumantle Passer;;;;;;;;;;;x
c_boorva;Boorva;Boorva;Boorva;;Boorva;;;;;;;;;x
c_boorva_adj;Boorvan;;boorver;;;;;;;;;;;x
c_borich;Borich;Borich;Borich;;Borich;;;;;;;;;x
c_borich_adj;Borichian;;boricher;;;;;;;;;;;x
c_bottomless_bog;Bottomless Bog;Bottomless Bog;Bottomless Bog;;Bottomless Bog;;;;;;;;;x
c_bottomless_bog_adj;Bottomless Bogian;;Bottomless Boger;;;;;;;;;;;x
c_bowshot;Bowshot;Bowshot;Bowshot;;Bowshot;;;;;;;;;x
c_bowshot_adj;Bowshotian;;bowshoter;;;;;;;;;;;x
c_braleuz;Braleuz;Braleuz;Braleuz;;Braleuz;;;;;;;;;x
c_braleuz_adj;Braleuzian;;braleuzer;;;;;;;;;;;x
c_brandiar;Brandiar;Brandiar;Brandiar;;Brandiar;;;;;;;;;x
c_brandiar_adj;Brandiarian;;brandiarer;;;;;;;;;;;x
c_bregonshire;Bregonshire;Bregonshire;Bregonshire;;Bregonshire;;;;;;;;;x
c_bregonshire_adj;Bregonshirean;;bregonshirer;;;;;;;;;;;x
c_brightfields;Brightfields;Brightfields;Brightfields;;Brightfields;;;;;;;;;x
c_brightfields_adj;Brightfieldsian;;brightfieldser;;;;;;;;;;;x
c_broadfields;Broadfields;Broadfields;Broadfields;;Broadfields;;;;;;;;;x
c_broadfields_adj;Broadfieldsian;;broadfieldser;;;;;;;;;;;x
c_broaspu;Broaspu;Broaspu;Broaspu;;Broaspu;;;;;;;;;x
c_broaspu_adj;Broaspian;;broasper;;;;;;;;;;;x
c_broken_swords;Broken Swords;Broken Swords;Broken Swords;;Broken Swords;;;;;;;;;x
c_broken_swords_adj;Broken Swordsian;;Broken Swordser;;;;;;;;;;;x
c_broken_wall_pass;Broken Wall Pass;Broken Wall Pass;Broken Wall Pass;;Broken Wall Pass;;;;;;;;;x
c_broken_wall_pass_adj;Broken Wall Passian;;Broken Wall Passer;;;;;;;;;;;x
c_bronze_falcon;Bronze Falcon;Bronze Falcon;Bronze Falcon;;Bronze Falcon;;;;;;;;;x
