#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_eye_of_the_gods;Eye of the Gods;;;;;;;;;;;;;x
d_dusthoof;Dusthoof;;;;;;;;;;;;;x
d_plainstrider;Plainstrider;;;;;;;;;;;;;x
d_longfang;Longfang;;;;;;;;;;;;;x
d_ankheg_tribe;Ankheg;;;;;;;;;;;;;x
d_cheetah_tribe;Cheetah;;;;;;;;;;;;;x
d_eagle_tribe;Eagle;;;;;;;;;;;;;x
d_hyena_tribe;Hyena;;;;;;;;;;;;;x
d_lion_tribe;Lion;;;;;;;;;;;;;x
d_rhinoceros;Rhinoceros;;;;;;;;;;;;;x
