#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_agheladrl_adj;Agheladrlian;;agheladrler;;;;;;;;;;;x
b_agirur;Agirur;Agirur;Agirur;;Agirur;;;;;;;;;x
b_agirur_adj;Agirurian;;agirurer;;;;;;;;;;;x
b_agis;Agis;Agis;Agis;;Agis;;;;;;;;;x
b_agis_adj;Agisian;;agiser;;;;;;;;;;;x
b_agkisar;Agkisar;Agkisar;Agkisar;;Agkisar;;;;;;;;;x
b_agkisar_adj;Agkisarian;;agkisarer;;;;;;;;;;;x
b_aglias;Aglias;Aglias;Aglias;;Aglias;;;;;;;;;x
b_aglias_adj;Agliasian;;agliaser;;;;;;;;;;;x
b_agnaqix;Agnaqix;Agnaqix;Agnaqix;;Agnaqix;;;;;;;;;x
b_agnaqix_adj;Agnaqixian;;agnaqixer;;;;;;;;;;;x
b_agneco;Agneco;Agneco;Agneco;;Agneco;;;;;;;;;x
b_agneco_adj;Agnecian;;agnecer;;;;;;;;;;;x
b_agnurviq;Agnurviq;Agnurviq;Agnurviq;;Agnurviq;;;;;;;;;x
b_agnurviq_adj;Agnurviqian;;agnurviqer;;;;;;;;;;;x
b_agolgethos;Agolgethos;Agolgethos;Agolgethos;;Agolgethos;;;;;;;;;x
b_agolgethos_adj;Agolgethosian;;agolgethoser;;;;;;;;;;;x
b_agor;Agor;Agor;Agor;;Agor;;;;;;;;;x
b_agor_adj;Agorian;;agorer;;;;;;;;;;;x
b_agoss;Agoss;Agoss;Agoss;;Agoss;;;;;;;;;x
b_agoss_adj;Agossian;;agosser;;;;;;;;;;;x
b_agosuny;Agosuny;Agosuny;Agosuny;;Agosuny;;;;;;;;;x
b_agosuny_adj;Agosunian;;agosuner;;;;;;;;;;;x
b_agriranto;Agriranto;Agriranto;Agriranto;;Agriranto;;;;;;;;;x
b_agriranto_adj;Agrirantian;;agriranter;;;;;;;;;;;x
b_agtrin;Agtrin;Agtrin;Agtrin;;Agtrin;;;;;;;;;x
b_agtrin_adj;Agtrinian;;agtriner;;;;;;;;;;;x
b_agueres;Agueres;Agueres;Agueres;;Agueres;;;;;;;;;x
b_agueres_adj;Agueresian;;aguereser;;;;;;;;;;;x
b_aguland;Aguland;Aguland;Aguland;;Aguland;;;;;;;;;x
b_aguland_adj;Agulandian;;agulander;;;;;;;;;;;x
b_agun;Agun;Agun;Agun;;Agun;;;;;;;;;x
b_agun_adj;Agunian;;aguner;;;;;;;;;;;x
b_agushl;Agushl;Agushl;Agushl;;Agushl;;;;;;;;;x
b_agushl_adj;Agushlian;;agushler;;;;;;;;;;;x
b_agwun;Agwun;Agwun;Agwun;;Agwun;;;;;;;;;x
b_agwun_adj;Agwunian;;agwuner;;;;;;;;;;;x
b_agwux;Agwux;Agwux;Agwux;;Agwux;;;;;;;;;x
b_agwux_adj;Agwuxian;;agwuxer;;;;;;;;;;;x
b_agyod;Agyod;Agyod;Agyod;;Agyod;;;;;;;;;x
b_agyod_adj;Agyodian;;agyoder;;;;;;;;;;;x
b_ah_kira;Ah Kira;Ah Kira;Ah Kira;;Ah Kira;;;;;;;;;x
b_ah_kira_adj;Ah Kiran;;Ah Kirer;;;;;;;;;;;x
b_ahah;Ahah;Ahah;Ahah;;Ahah;;;;;;;;;x
b_ahah_adj;Ahahian;;ahaher;;;;;;;;;;;x
b_ahar;Ahar;Ahar;Ahar;;Ahar;;;;;;;;;x
b_ahar_adj;Aharian;;aharer;;;;;;;;;;;x
b_aharene;Aharene;Aharene;Aharene;;Aharene;;;;;;;;;x
b_aharene_adj;Aharenean;;aharener;;;;;;;;;;;x
b_ahatk;Ahatk;Ahatk;Ahatk;;Ahatk;;;;;;;;;x
b_ahatk_adj;Ahatkian;;ahatker;;;;;;;;;;;x
b_ahlad;Ahlad;Ahlad;Ahlad;;Ahlad;;;;;;;;;x
b_ahlad_adj;Ahladian;;ahlader;;;;;;;;;;;x
b_ahlin;Ahlin;Ahlin;Ahlin;;Ahlin;;;;;;;;;x
b_ahlin_adj;Ahlinian;;ahliner;;;;;;;;;;;x
b_ahma;Ahma;Ahma;Ahma;;Ahma;;;;;;;;;x
b_ahma_adj;Ahman;;ahmer;;;;;;;;;;;x
b_ahta;Ahta;Ahta;Ahta;;Ahta;;;;;;;;;x
b_ahta_adj;Ahtan;;ahter;;;;;;;;;;;x
b_ahtitlak;Ahtitlak;Ahtitlak;Ahtitlak;;Ahtitlak;;;;;;;;;x
b_ahtitlak_adj;Ahtitlakian;;ahtitlaker;;;;;;;;;;;x
b_aiagizthvi_haleern;Aiagizthvi Haleern;Aiagizthvi Haleern;Aiagizthvi Haleern;;Aiagizthvi Haleern;;;;;;;;;x
b_aiagizthvi_haleern_adj;Aiagizthvi Haleernian;;Aiagizthvi Haleerner;;;;;;;;;;;x
b_aimri;Aimri;Aimri;Aimri;;Aimri;;;;;;;;;x
b_aimri_adj;Aimrian;;aimrer;;;;;;;;;;;x
b_ain_smafarik;Ain Smafarik;Ain Smafarik;Ain Smafarik;;Ain Smafarik;;;;;;;;;x
b_ain_smafarik_adj;Ain Smafarikian;;Ain Smafariker;;;;;;;;;;;x
b_aina;Aina;Aina;Aina;;Aina;;;;;;;;;x
b_aina_adj;Ainan;;ainer;;;;;;;;;;;x
b_ainng;Ainng;Ainng;Ainng;;Ainng;;;;;;;;;x
b_ainng_adj;Ainngian;;ainnger;;;;;;;;;;;x
b_ainthrush;Ainthrush;Ainthrush;Ainthrush;;Ainthrush;;;;;;;;;x
b_ainthrush_adj;Ainthrushian;;ainthrusher;;;;;;;;;;;x
b_airedale;Airedale;Airedale;Airedale;;Airedale;;;;;;;;;x
b_airedale_adj;Airedalean;;airedaler;;;;;;;;;;;x
